phrase,en,pronunciation,id
断代史,Dynastic history,duàn dài shǐ,4418
屙尿,urinate,ē niào,4419
恶骂,Abuse,è mà,4420
耳塞,Earplugs,ěr sāi,4421
发轫,The beginning,fā rèn,4422
发夹,Hairpin,fā jiā,4423
繁难,Difficult,fán nán,4424
犯禁,Breaking the ban,fàn jìn,4425
芳泽,Fangze,fāng zé,4426
防蛀,Moth proof,fáng zhù,4427
房事,Sexual intercourse,fáng shì,4428
非特,Feite,fēi tè,4429
肺水肿,pulmonary edema,fèi shuǐ zhǒng,4430
服众,convince the public,fú zhòng,4431
腐乳,Sufu,fǔ rǔ,4432
复验,Retest,fù yàn,4433
改期,Rescheduling,gǎi qī,4434
概览,overview,gài lǎn,4435
干尸,mummy,gān shī,4436
高腔,Gao Qiang,gāo qiāng,4437
告罪,Plead guilty,gào zuì,4438
宫苑,palatial garden,gōng yuàn,4439
供称,make a confession,gòng chēng,4440
狗鱼,Pike,gǒu yú,4441
估测,estimate,gū cè,4442
股骨,femur,gǔ gǔ,4443
刮地皮,Land scraping,guā dì pí,4444
寡廉鲜耻,have no sense of shame,guǎ lián xiǎn chǐ,4445
怪调,A strange tune,guài diào,4446
观后感,impressions of after reading,guān hòu gǎn,4447
观象台,observatory,guān xiàng tái,4448
归拢,Convergence,guī lǒng,4449
国际妇女节,International Women&apos;s Day,guó jì fù nv3 jié,4450
国际公法,international law,guó jì gōng fǎ,4451
海象,walrus,hǎi xiàng,4452
氦气,helium,hài qì,4453
涵闸,culverts and water gates,hán zhá,4454
汉语拼音方案,Chinese Pinyin scheme,hàn yǔ pīn yīn fāng àn,4455
合照,group photo,hé zhào,4456
合纵连横,Vertical and horizontal,hé zòng lián héng,4457
黑店,Black shop,hēi diàn,4458
横额,Banners,héng é,4459
横死,To die wildly,hèng sǐ,4460
宏旨,Grand purpose,hóng zhǐ,4461
虎背熊腰,strong as a bear in the hips and with a back supple as a tiger &apos;s,hǔ bèi xióng yāo,4462
画地为牢,restrict sb . &apos;s activities to a designated area or sphere,huà dì wéi láo,4463
坏心眼儿,Bad heart,huài xīn yǎn er,4464
活教材,Living textbook,huó jiào cái,4465
火头上,On fire,huǒ tóu shang,4466
鸡犬升天,fowls and dogs turn immortals -- relatives and followers of a high official got promotion after him,jī quǎn shēng tiān,4467
集贸,Fair trade,jí mào,4468
佳偶,A beautiful couple,jiā ǒu,4469
家院,courtyard,jiā yuàn,4470
见称,Be known,jiàn chēng,4471
江郎才尽,the imaginative power in writing has declined,jiāng láng cái jìn,4472
结存,balance,jié cún,4473
解甲归田,retire from office,jiě jiǎ guī tián,4474
金钗,gold hairpin,jīn chāi,4475
金曲,great hit,jīn qǔ,4476
仅见,Only see,jǐn jiàn,4477
经略,Economic strategy,jīng lvè,4478
经手人,Manager,jīng shǒu rén,4479
竞销,Competitive marketing,jìng xiāo,4480
酒令,Wine order,jiǔ lìng,4481
君子协定,a gentleman &apos;s agreement,jūn zǐ xié dìng,4482
俊逸,Junyi,jùn yì,4483
开弓,Open the bow,kāi gōng,4484
烤炉,Oven,kǎo lú,4485
抠门儿,Stingy,kōu mén er,4486
口腹,an appetite,kǒu fù,4487
口干舌燥,mouth parched and tongue scorched,kǒu gān shé zào,4488
快嘴,Speak up,kuài zuǐ,4489
哐啷,Clang,kuāng lāng,4490
括弧,brackets,kuò hú,4491
郎才女貌,a perfect match between a man and a girl,láng cái nv3 mào,4492
狼疮,lupus,láng chuāng,4493
乐天派,Optimists,lè tiān pài,4494
累活儿,tiring work,lěi huó ér,4495
犁头,Plowshare,lí tóu,4496
礼单,list of presents,lǐ dān,4497
立脚,have a foothold,lì jiǎo,4498
良言,Good advice,liáng yán,4499
两小无猜,the boy and girl are innocent playmates,liǎng xiǎo wú cāi,4500
溜须拍马,fawn on,liū xū pāi mǎ,4501
芦根,Reed root,lú gēn,4502
炉灰,ashes of a stove,lú huī,4503
马首是瞻,follow sb.&apos;s lead,mǎ shǒu shì zhān,4504
慢坡,Slow slope,màn pō,4505
茫无头绪,be confused like a tangle of flax,máng wú tóu xù,4506
门联,gatepost couplet,mén lián,4507
免礼,Free gift,miǎn lǐ,4508
面馆,Noodle shop,miàn guǎn,4509
目不忍睹,one &apos;s eyes could not bear the scene,mù bù rěn dǔ,4510
耐火砖,refractory bricks,nài huǒ zhuān,4511
念物,keepsake,niàn wù,4512
牛劲,Bull&apos;s strength,niú jìn,4513
配搭,Match,pèi dā,4514
辔头,Bridle,pèi tóu,4515
噼里啪啦,It&apos;s crackling,pī li pā lā,4516
皮张,Leather sheet,pí zhāng,4517
蒲包,Pubao,pú bāo,4518
期期艾艾,stammer,qī qī ài ài,4519
奇谋,ingenious plan,qí móu,4520
起锅,Start the pot,qǐ guō,4521
千儿八百,Thousands of children,qiān er bā bǎi,4522
前半夜,Before midnight,qián bàn yè,4523
浅淡,light,qiǎn dàn,4524
强夺,Extortion,qiáng duó,4525
强记,Strong memory,qiáng jì,4526
抢答,Rush to answer,qiǎng dá,4527
强人所难,to do things that are beyond his power,qiǎng rén suǒ nán,4528
切望,Eager to see,qiè wàng,4529
倾国倾城,one &apos;s beauty was such as to overthrow cities and ruin states,qīng guó qīng chéng,4530
清浊,Clear and turbid,qīng zhuó,4531
秋光,Autumn light,qiū guāng,4532
秋汛,Autumn flood,qiū xùn,4533
染缸,dye vat,rǎn gāng,4534
人丁兴旺,have a flourishing population,rén dīng xīng wàng,4535
人各有志,different people have different aspirations,rén gè yǒu zhì,4536
忍饥挨饿,Suffer from hunger,rěn jī ái è,4537
日光浴,sun bath,rì guāng yù,4538
肉桂,cinnamon,ròu guì,4539
肉泥,minced meat,ròu ní,4540
肉中刺,a thorn in one&apos;s flesh,ròu zhōng cì,4541
入保,get insurance,rù bǎo,4542
入彀,Access to the Internet,rù gòu,4543
软膏,ointment,ruǎn gāo,4544
三重奏,Trio,sān chóng zòu,4545
散戏,leave the theater when the play is over,sàn xì,4546
闪击,Blitz,shǎn jī,4547
缮写,Writing,shàn xiě,4548
伤号,Injury,shāng hào,4549
奢求,unreasonable expectations,shē qiú,4550
升降机,elevator,shēng jiàng jī,4551
声色犬马,"be addicted to the pleasures of song and women , hunting and racing",shēng sè quǎn mǎ,4552
十年树木，百年树人,"Ten years of trees, a hundred years of people",shí nián shù mù bǎi nián shù rén,4553
石榴裙,pomegranate-red skirt—feminine charms,shí liú qún,4554
使性子,Temper,shǐ xìng zǐ,4555
誓不罢休,Never give up,shì bù bà xiū,4556
熟门熟路,be used to one&apos;s ways,shú mén shú lù,4557
说亲,A marriage talk,shuō qīn,4558
搜索枯肠,rack one&apos;s brains,sōu suǒ kū cháng,4559
俗谚,A proverb,sú yàn,4560
胎教,Prenatal education,tāi jiào,4561
太阴,lunar,tài yīn,4562
汤包,Steamed Bun Stuffed with Juicy Pork,tāng bāo,4563
堂姐,elder female cousin,táng jiě,4564
提兜,handbag,tí dōu,4565
甜滋滋,Sweet Zizi,tián zī zī,4566
跳棋,Checkers,tiào qí,4567
通讯网,Communication network,tōng xùn wǎng,4568
统舱,Cockpit,tǒng cāng,4569
痛悼,Mourning,tòng dào,4570
屯守,Garrison,tún shǒu,4571
晚近,Recently,wǎn jìn,4572
网子,Net,wǎng zǐ,4573
妄念,Delusion,wàng niàn,4574
威武不屈,defy steadfastly all brute force,wēi wǔ bù qū,4575
味蕾,Taste buds,wèi lěi,4576
蓊郁,Luxuriant,wěng yù,4577
污迹,Stain,wū jì,4578
无事不登三宝殿,never go to the temple for nothing,wú shì bù dēng sān bǎo diàn,4579
侮蔑,Scorn,wǔ miè,4580
锡箔,Tinfoil,xī bó,4581
喜从天降,one &apos;s happiness seemed to have dropped from the heavens,xǐ cóng tiān jiàng,4582
戏码,programme,xì mǎ,4583
相悦,be happy with each other,xiāng yuè,4584
蟹黄,crab ovary,xiè huáng,4585
行李车,luggage cart,xíng li chē,4586
行色,Line color,xíng sè,4587
性变态,Sexual metamorphosis,xìng biàn tài,4588
休止符,Stop sign,xiū zhǐ fú,4589
袖头,cuff,xiù tóu,4590
悬吊,Suspension,xuán diào,4591
寻问,Inquiry,xún wèn,4592
压缩饼干,Compressed biscuit,yā suō bǐng gān,4593
咽炎,pharyngitis,yè yán,4594
俨如,Just like,yǎn rú,4595
洋洋大观,spectacular,yáng yáng dà guān,4596
样片,Sample piece,yàng piàn,4597
吆唤,Call out,yāo huàn,4598
页码,Page number,yè mǎ,4599
一诺千金,a promise is weightier than one thousand bars of gold,yī nuò qiān jīn,4600
一星半点儿,very small amount,yī xīng bàn diǎn er,4601
贻笑大方,expose oneself to ridicule,yí xiào dà fāng,4602
遗腹子,posthumous child,yí fù zǐ,4603
以攻为守,attack as a means of defense,yǐ gōng wéi shǒu,4604
义工,Volunteers,yì gōng,4605
异闻,strange news,yì wén,4606
鹰爪,Hawk claw,yīng zhǎo,4607
萤光,Fluorescence,yíng guāng,4608
油棕,Oil palm,yóu zōng,4609
有眉目,Have a good eye,yǒu méi mù,4610
鱼饵,bait,yú ěr,4611
鱼死网破,a life-and-death struggle,yú sǐ wǎng pò,4612
玉体,Jade body,yù tǐ,4613
预卜,Foretell,yù bǔ,4614
预检,Pre inspection,yù jiǎn,4615
冤家路窄,one can&apos;t avoid one&apos;s enemy,yuān jiā lù zhǎi,4616
月光如水,Moonlight like water,yuè guāng rú shuǐ,4617
粤菜,Cantonese cuisine,yuè cài,4618
韵事,a romantic affair,yùn shì,4619
灾年,Disaster year,zāi nián,4620
枣红色,Jujube red,zǎo hóng sè,4621
招祸,Invite trouble,zhāo huò,4622
着魔,to be possessed,zháo mó,4623
照拂,Zhaofu,zhào fú,4624
疹子,rash,zhěn zǐ,4625
正楷,Regular script,zhèng kǎi,4626
正论,On the truth,zhèng lùn,4627
正中下怀,fit in exactly with one&apos;s wishes,zhèng zhòng xià huái,4628
支脉,a spur,zhī mài,4629
吱吱喳喳,Chirp,zhī zhī chā chā,4630
咫尺天涯,to see little of each other though living nearby,zhǐ chǐ tiān yá,4631
趾甲,Toenail,zhǐ jiǎ,4632
中立国,neutral,zhōng lì guó,4633
众说,Public opinion,zhòng shuō,4634
重残,Severe disability,zhòng cán,4635
竹马,Bamboo horse,zhú mǎ,4636
助燃,combustion-supporting,zhù rán,4637
著作等身,an author with many works to his credit,zhù zuò děng shēn,4638
装配线,assembly line,zhuāng pèi xiàn,4639
子爵,Viscount,zǐ jué,4640
坐天下,Sit in the world,zuò tiān xià,4641
八面威风,an awe-inspiring reputation extending in every direction,bā miàn wēi fēng,4642
百日咳,pertussis,bǎi rì ké,4643
斑痕,Speckles,bān hén,4644
绊子,Stumbling block,bàn zǐ,4645
保鲜剂,Preservative,bǎo xiān jì,4646
刨花,Shavings,bào huā,4647
北极光,The aurora borealis,běi jí guāng,4648
背光,Backlight,bèi guāng,4649
比兴,Biching,bǐ xīng,4650
避忌,Avoid,bì jì,4651
辩才,Eloquence,biàn cái,4652
兵不厌诈,there can never be too much deception in war,bīng bù yàn zhà,4653
波斯猫,Persian cat,bō sī māo,4654
驳杂,Miscellaneous,bó zá,4655
不即不离,be neither too familiar nor too distant,bù jí bù lí,4656
布朗族,Bulang Nationality,bù lǎng zú,4657
财迷,miser,cái mí,4658
婵娟,Chan Juan,chán juān,4659
敞篷,open,chǎng péng,4660
超龄,Over age,chāo líng,4661
陈诉,Report,chén sù,4662
城下之盟,a treaty concluded with the enemy who have reached the city wall,chéng xià zhī méng,4663
吃馆子,Eating Restaurant,chī guǎn zǐ,4664
痴望,Wishful thinking,chī wàng,4665
斥退,Repulsion,chì tuì,4666
臭美,Stinking beauty,chòu měi,4667
出丧,hold a funeral procession,chū sāng,4668
初升,Early rise,chū shēng,4669
除旧布新,get rid of the old to make way for the new,chú jiù bù xīn,4670
垂帘听政,said of an empress,chuí lián tīng zhèng,4671
唇红齿白,rosy lips and pretty white teeth,chún hóng chǐ bái,4672
刺儿头,Prickly head,cì er tóu,4673
催讨,Urging,cuī tǎo,4674
存户,depositor,cún hù,4675
打工族,Migrant workers,dǎ gōng zú,4676
打内战,fight a civil war,dǎ nèi zhàn,4677
大寒,Great cold,dà hán,4678
戴罪立功,atone for one &apos;s crimes by doing good deeds,dài zuì lì gōng,4679
弹孔,Bullet hole,dàn kǒng,4680
刀背,The back of a knife,dāo bèi,4681
稻壳,rice husk,dào ké,4682
稻苗,rice seedling,dào miáo,4683
等次,Equal degree,děng cì,4684
等级制,Hierarchy,děng jí zhì,4685
地震波,seismic wave,dì zhèn bō,4686
地震带,seismic belt,dì zhèn dài,4687
点验,Check,diǎn yàn,4688
电子眼,Electronic eye,diàn zǐ yǎn,4689
垫脚石,Stepping stone,diàn jiǎo shí,4690
碉楼,Diaolou,diāo lóu,4691
洞见,Insight,dòng jiàn,4692
斗车,Wagons,dǒu chē,4693
豆面,Bean noodles,dòu miàn,4694
肚脐眼儿,belly button,dù qí yǎn ér,4695
短训,short-term training,duǎn xùn,4696
断乎,Absolutely,duàn hū,4697
对酌,To drink,duì zhuó,4698
蹲守,Crouch guard,dūn shǒu,4699
饿虎,Hungry tiger,è hǔ,4700
耳廓,auricle,ěr kuò,4701
二踢脚,Second kick,èr tī jiǎo,4702
房基,foundations,fáng jī,4703
放毒,poison,fàng dú,4704
飞絮,Catkins,fēi xù,4705
废置,Abandonment,fèi zhì,4706
焚书坑儒,burn books and bury the literati in pits,fén shū kēng rú,4707
粉嫩,Pink and tender,fěn nèn,4708
封建主,Feudal lords,fēng jiàn zhǔ,4709
伏线,foreshadowing,fú xiàn,4710
拂逆,run counter to,fú nì,4711
附议,Secondment,fù yì,4712
富国强兵,make the country rich and its military force efficient,fù guó qiáng bīng,4713
改名换姓,change one &apos;s name and surname,gǎi míng huàn xìng,4714
各行其道,Go your own way,gè xíng qí dào,4715
更生,Regeneration,gēng shēng,4716
工休,Work break,gōng xiū,4717
工贼,scab,gōng zéi,4718
够得着,reach,gòu dé zhe,4719
呱呱坠地,be born,gū gū zhuì dì,4720
顾主,Client,gù zhǔ,4721
怪相,grimace,guài xiāng,4722
官官相护,officials one another,guān guān xiāng hù,4723
管见,My humble opinion,guǎn jiàn,4724
过话,Talk to me,guò huà,4725
过滤嘴儿,filter tip,guò lv4 zuǐ ér,4726
过眼云烟,feeling &apos;s gone away,guò yǎn yún yān,4727
过犹不及,Going beyond the limit is as bad as falling short.,guò yóu bù jí,4728
孩子头儿,leader of a group of children,hái zǐ tóu ér,4729
罕闻,Rare news,hǎn wén,4730
汗珠子,Sweat beads,hàn zhū zi,4731
豪宅,luxury house,háo zhái,4732
好样儿的,Good job,hǎo yàng er de,4733
黑不溜秋,Black and dark,hēi bu liū qiū,4734
恨事,matter for regret,hèn shì,4735
横眉冷对,Face each other coldly,héng méi lěng duì,4736
花骨朵,Flower bone flower,huā gū duo,4737
花露水,Toilet water,huā lù shuǐ,4738
花苗,Flower seedling,huā miáo,4739
花枪,Flower spear,huā qiāng,4740
花容月貌,said of a woman or maiden,huā róng yuè mào,4741
画等号,Draw an equal sign,huà děng hào,4742
怀春,Nostalgia for spring,huái chūn,4743
还魂,Resurrection,huán hún,4744
幻想曲,Fantasia,huàn xiǎng qǔ,4745
换型,replacement of a product,huàn xíng,4746
换装,Changing clothes,huàn zhuāng,4747
火铳,Firearm,huǒ chòng,4748
鸡翅,Chicken wings,jī chì,4749
基肥,Base fertilizer,jī féi,4750
季节工,Seasonal workers,jì jié gōng,4751
家庭影院,Home theater,jiā tíng yǐng yuàn,4752
奸夫,adulterer,jiān fū,4753
饯别,give a farewell dinner,jiàn bié,4754
浇花,Water the flowers,jiāo huā,4755
胶印,Offset printing,jiāo yìn,4756
皎皎,Jiaojiao,jiǎo jiǎo,4757
校改,School reform,jiào gǎi,4758
解表,Explanation of table,jiě biǎo,4759
疥疮,Scabies,jiè chuāng,4760
金枝玉叶,descendants of royal families,jīn zhī yù yè,4761
尽先,First and foremost,jǐn xiān,4762
锦衣玉食,live an extravagant life,jǐn yī yù shí,4763
进深,In depth,jìn shēn,4764
近便,handy,jìn bian,4765
京畿,Capital,jīng jī,4766
经血,Menstrual blood,jīng xuè,4767
径赛,Track events,jìng sài,4768
静脉曲张,varicosity,jìng mài qū zhāng,4769
拘礼,Make a formal statement,jū lǐ,4770
具名,Named,jù míng,4771
口技,Oral skills,kǒu jì,4772
苦大仇深,have suffered bitterly in the old society and have a deep class hatred,kǔ dà chóu shēn,4773
苦尽甘来,all sufferings have their reward,kǔ jìn gān lái,4774
困局,Dilemma,kùn jú,4775
阔少,Rich and poor,kuò shào,4776
拉下脸,Pull down your face,lā xià liǎn,4777
老弱残兵,remnants of a rabble army,lǎo ruò cán bīng,4778
雷动,Thunderbolt,léi dòng,4779
怜香惜玉,to have a tender heart for the fair sex,lián xiāng xī yù,4780
凌霄,Chinese Trumpet Vine,líng xiāo,4781
零花,pocket money,líng huā,4782
流口水,make one&apos;s mouth water,liú kǒu shuǐ,4783
龙颜,imperial countenance,lóng yán,4784
笼屉,Cage drawer,lóng tì,4785
蝼蛄,Mole cricket,lóu gū,4786
镂刻,Engraving,lòu kè,4787
路条,Road strip,lù tiáo,4788
铝锅,Aluminum pot,lv3 guō,4789
落叶归根,fallen leaves return to the roots -- to revert to one &apos;s origin,luò yè guī gēn,4790
麻秆儿,Hemp stalk,má gǎn er,4791
马步,Horse step,mǎ bù,4792
麦乳精,Wheat milk powder,mài rǔ jīng,4793
漫道,do not say or talk,màn dào,4794
媒妁,Matchmaker,méi shuò,4795
门道,Gateway,mén dào,4796
门灯,Door lamp,mén dēng,4797
门扉,door leaf,mén fēi,4798
猛不防,No defense,měng bu fáng,4799
弥天大谎,palpable lies,mí tiān dà huǎng,4800
迷魂汤,intended to turn sb.&apos;s head,mí hún tāng,4801
蜜柑,Tangerine,mì gān,4802
明细账,Subsidiary ledger,míng xì zhàng,4803
默记,In memory,mò jì,4804
谋职,Looking for a job,móu zhí,4805
母机,Master,mǔ jī,4806
母夜叉,Female night fork,mǔ yè chā,4807
目无法纪,to one &apos;s eyes there are no laws and rules,mù wú fǎ jì,4808
奶糖,Toffee,nǎi táng,4809
男盗女娼,behave like thieves and prostitutes,nán dào nv3 chāng,4810
南房,house on the south side,nán fáng,4811
内向型,Introversion,nèi xiàng xíng,4812
尼龙绳,Nylon rope,ní lóng shéng,4813
泥牛入海,like a clay ox entering the sea,ní niú rù hǎi,4814
腻人,Boring,nì rén,4815
暖房,Greenhouse,nuǎn fáng,4816
旁系,Collateral,páng xì,4817
喷嘴,injector,pēn zuǐ,4818
朋比为奸,join in plotting treason,péng bǐ wéi jiān,4819
票额,Ticket value,piào é,4820
品目,Item,pǐn mù,4821
婆罗门教,Brahmanism,pó luó mén jiào,4822
七言诗,poem with seven characters to a line,qī yán shī,4823
耆老,Senior citizens,qí lǎo,4824
铅灰,Lead ash,qiān huī,4825
前房,Anterior chamber,qián fáng,4826
浅析,elementary analysis,qiǎn xī,4827
强逼,Force,qiǎng bī,4828
强使,Force,qiǎng shǐ,4829
巧计,Clever plan,qiǎo jì,4830
清场,Clearance,qīng chǎng,4831
晴明,"Seimei ",qíng míng,4832
琼脂,agar,qióng zhī,4833
秋庄稼,Autumn crops,qiū zhuāng jià,4834
球茎,corm,qiú jīng,4835
缺位,Absence,quē wèi,4836
人海战术,Man sea tactics,rén hǎi zhàn shù,4837
人赃俱获,Both man and booty have been seized,rén zāng jù huò,4838
日杂,various household needs,rì zá,4839
入籍,naturalization,rù jí,4840
三只手,Three hands,sān zhī shǒu,4841
杀价,bargain,shā jià,4842
杀戒,prohibition against taking life,shā jiè,4843
歃血,Blood stasis,shà xuè,4844
上操,Shangcao,shàng cāo,4845
身首异处,be beheaded,shēn shǒu yì chù,4846
身条儿,figure,shēn tiáo er,4847
失道寡助,unjust cause finds scant support,shī dào guǎ zhù,4848
试产,Trial production,shì chǎn,4849
受冤,Be wronged,shòu yuān,4850
叔伯兄弟,cousins on the paternal side,shū bai xiōng di,4851
耍威风,Play with prestige,shuǎ wēi fēng,4852
耍嘴皮子,show off one&apos;s eloquence,shuǎ zuǐ pí zǐ,4853
搜肠刮肚,rack one&apos;s brains,sōu cháng guā dù,4854
速成班,Crash course,sù chéng bān,4855
胎记,Birthmark,tāi jì,4856
太空舱,Capsule,tài kōng cāng,4857
糖人儿,figure made of maltose,táng rén er,4858
特辑,Special,tè jí,4859
天兵,Tianbing,tiān bīng,4860
天高气爽,an invigorating autumn climate,tiān gāo qì shuǎng,4861
天条,Tiantiao,tiān tiáo,4862
添设,Addition,tiān shè,4863
甜点,Desserts,tián diǎn,4864
铁公鸡,Iron cock,tiě gōng jī,4865
铁箍,Iron hoop,tiě gū,4866
通关节,open up blocked circulation in joints,tōng guān jié,4867
同音字,Homophones,tóng yīn zì,4868
头生,First born,tóu shēng,4869
秃鹫,vulture,tū jiù,4870
突审,Sudden trial,tū shěn,4871
土黄,Rhubarb,tǔ huáng,4872
推己及人,consider others in one&apos;s own place,tuī jǐ jí rén,4873
拖轮,tug,tuō lún,4874
脱臼,Dislocation,tuō jiù,4875
妄称,False claim,wàng chēng,4876
妄语,a lie,wàng yǔ,4877
微血管,capillary,wēi xuè guǎn,4878
违例,Violation,wéi lì,4879
蔚为大观,present a splendid sight,wèi wéi dà guān,4880
无所不用其极,resort to every conceivable means,wú suǒ bù yòng qí jí,4881
五味子,Schisandra chinensis,wǔ wèi zǐ,4882
武装带,Armed band,wǔ zhuāng dài,4883
吸水性,Water absorption,xī shuǐ xìng,4884
矽肺,silicosis,xī fèi,4885
锡纸,tinfoil,xī zhǐ,4886
铣工,Miller,xǐ gōng,4887
夏历,Summer calendar,xià lì,4888
线团,Coil of thread,xiàn tuán,4889
襄理,Xiangli,xiāng lǐ,4890
响箭,whistling arrow,xiǎng jiàn,4891
响尾蛇,Rattlesnake,xiǎng wěi shé,4892
硝石,Nitre,xiāo shí,4893
卸装,Unloading,xiè zhuāng,4894
心头肉,Heart meat,xīn tóu ròu,4895
心子,Heart,xīn zǐ,4896
新婚燕尔,the couple joy in their marriage,xīn hūn yàn ěr,4897
新论,New theory,xīn lùn,4898
性虐待,sexual abuse,xìng nuè dài,4899
性征,Sexual characteristics,xìng zhēng,4900
凶顽,Fierce and stubborn,xiōng wán,4901
秀媚,Pretty,xiù mèi,4902
秀外慧中,be pretty and intelligent,xiù wài huì zhōng,4903
徐步,Xu Bu,xú bù,4904
悬棺,Hanging coffin,xuán guān,4905
旋子,Helix,xuàn zi,4906
雪豹,Snow Leopard,xuě bào,4907
熏鱼,Smoked fish,xūn yú,4908
鸭肉,Duck meat,yā ròu,4909
烟波浩渺,a wide expanse of mist-covered waters,yān bō hào miǎo,4910
阎王殿,Hell Palace,yán wang diàn,4911
洋蜡,candle,yáng là,4912
仰卧起坐,abdominal curl,yǎng wò qǐ zuò,4913
养颜,Beauty,yǎng yán,4914
叶公好龙,lord ye who claimed to be fond of dragons was scared out of his wits when a real one appeared,yè gōng hào lóng,4915
颐养天年,live an easy life in old age,yí yǎng tiān nián,4916
舆图,Map,yú tú,4917
与民同乐,have fun with the citizens,yǔ mín tóng lè,4918
雨具,Rain gear,yǔ jù,4919
雨区,Rain zone,yǔ qū,4920
月息,Monthly interest,yuè xī,4921
越职,Yuezhi,yuè zhí,4922
云翳,Cloud,yún yì,4923
运动衫,Sweatshirt,yùn dòng shān,4924
赞佩,Admiration,zàn pèi,4925
毡包,yurt,zhān bāo,4926
长上,Long up,zhǎng shàng,4927
折叠椅,Folding chair,zhé dié yǐ,4928
甄选,Selection,zhēn xuǎn,4929
诊脉,Feel the pulse,zhěn mài,4930
镇纸,Paperweight,zhèn zhǐ,4931
整流,rectification,zhěng liú,4932
指甲盖儿,fingernail,zhǐ jia gài er,4933
制表,Tabulation,zhì biǎo,4934
专门家,Expert,zhuān mén jiā,4935
转呈,Referral,zhuǎn chéng,4936
转忧为喜,change from sorrow to joy,zhuǎn yōu wéi xǐ,4937
壮苗,Strong seedling,zhuàng miáo,4938
足赤,Foot redness,zú chì,4939
组合式,Combined type,zǔ hé shì,4940
组合音响,Combined acoustics,zǔ hé yīn xiǎng,4941
柞树,toothed oak,zuò shù,4942
做证,testify,zuò zhèng,4943
白干儿,Bai ganer,bái gān er,4944
扳动,Pull,bān dòng,4945
半斤八两,be six of one and half a dozen of the other,bàn jīn bā liǎng,4946
雹灾,disaster caused by hail,báo zāi,4947
北京鸭,Peking duck,běi jīng yā,4948
背约,Break the promise,bèi yuē,4949
被难,Be killed,bèi nàn,4950
壁龛,niche,bì kān,4951
标准件,Standard parts,biāo zhǔn jiàn,4952
表演唱,sing song,biǎo yǎn chàng,4953
表侄,Cousin,biǎo zhí,4954
别有洞天,hidden but beautiful spot,bié yǒu dòng tiān,4955
兵刃,Blade,bīng rèn,4956
补写,Supplement,bǔ xiě,4957
彩头,Color head,cǎi tóu,4958
残生,Survival,cán shēng,4959
拆阅,open and read,chāi yuè,4960
长方脸,Rectangular face,cháng fāng liǎn,4961
尝新,Try something new,cháng xīn,4962
厂规,Factory regulations,chǎng guī,4963
畅行,Travel freely,chàng xíng,4964
超然物外,be free from things of the world,chāo rán wù wài,4965
陈酒,Old wine,chén jiǔ,4966
成龙配套,fill in the gaps to complete a chain,chéng lóng pèi tào,4967
城市病,city disease,chéng shì bìng,4968
城市贫民,urban poor,chéng shì pín mín,4969
踟蹰,hesitate,chí chú,4970
尺牍,correspondence,chǐ dú,4971
重言,Restatement,chóng yán,4972
初露锋芒,begin to display one &apos;s talent,chū lù fēng máng,4973
锄奸,Eliminate traitors,chú jiān,4974
处之泰然,take things calmly,chǔ zhī tài rán,4975
春卷,Spring Rolls,chūn juǎn,4976
春心,Chunxin,chūn xīn,4977
蠢猪,Stupid pig,chǔn zhū,4978
搭售,Tying,dā shòu,4979
打短工,Work short time,dǎ duǎn gōng,4980
打预防针,preventive inoculation,dǎ yù fáng zhēn,4981
大花脸,Big face,dà huā liǎn,4982
担承,Bear the burden,dān chéng,4983
倒插门,Inverted door,dào chā mén,4984
道学先生,street planting,dào xué xiān shēng,4985
帝君,monarch,dì jūn,4986
吊民伐罪,console the people and punish the wicked,diào mín fá zuì,4987
东施效颦,blindly copying others and making oneself look foolish,dōng shī xiào pín,4988
动作片,action movie,dòng zuò piàn,4989
洞箫,vertical bamboo flute,dòng xiāo,4990
杜康,Du Kang,dù kāng,4991
敦请,Please,dūn qǐng,4992
多谋善断,resourceful and decisive,duō móu shàn duàn,4993
堕地,fall to the ground,duò de,4994
发木,Hair wood,fā mù,4995
贩假,Peddling counterfeit goods,fàn jiǎ,4996
芳龄,age,fāng líng,4997
飞吻,blow a kiss,fēi wěn,4998
分账,Separate account,fēn zhàng,4999
分值,Score,fēn zhí,5000
风雪交加,a snowstorm is raging,fēng xuě jiāo jiā,5001
风仙花,Impatiens balsamina,fēng xiān huā,5002
夫妻店,Couple shop,fū qī diàn,5003
福至心灵,"when good luck come , one has good ideas",fú zhì xīn líng,5004
俯就,Condescending,fǔ jiù,5005
腐蚀剂,Corrosives,fǔ shí jì,5006
讣闻,Obituary,fù wén,5007
负约,Break a promise,fù yuē,5008
复利,Compound interest,fù lì,5009
副题,Subtitle,fù tí,5010
弓子,bow,gōng zǐ,5011
枸杞子,fruit of Chinese wolfberry,gǒu qǐ zǐ,5012
挂毯,Tapestry,guà tǎn,5013
官价,official price,guān jià,5014
规制,rule and regulation,guī zhì,5015
滚边,Piping,gǔn biān,5016
孩子王,Child king,hái zi wáng,5017
海涵,Haihan,hǎi hán,5018
憨态,Naive manner,hān tài,5019
含而不露,Containing but not revealing,hán ér bù lù,5020
耗竭,Exhaustion,hào jié,5021
河工,River Works,hé gōng,5022
鹤发童颜,one &apos;s hair was white and one &apos;s complexion like a child &apos;s.,hè fà tóng yán,5023
黑面包,Black bread,hēi miàn bāo,5024
