phrase,en,pronunciation,id
天河,Tianhe,tiān hé,5092
文官,Civil servants,wén guān,5093
嬉戏,play,xī xì,5094
小报,tabloid,xiǎo bào,5095
兴味,interest,xìng wèi,5096
以东,to the east of,yǐ dōng,5097
安顿,Settle down,ān dùn,5098
病痛,sickness,bìng tòng,5099
畅快,Happy,chàng kuài,5100
单个儿,Single child,dān gè er,5101
勾当,business,gòu dàng,5102
会战,Battle,huì zhàn,5103
借以,In this way,jiè yǐ,5104
决意,be determined,jué yì,5105
科考,Scientific research,kē kǎo,5106
美食,delicious food,měi shí,5107
日用,daily expenses,rì yòng,5108
赡养,support,shàn yǎng,5109
逃亡,to escape,táo wáng,5110
疼爱,love dearly,téng ài,5111
阳性,positive,yáng xìng,5112
站台,platform,zhàn tái,5113
征订,solicit subscriptions,zhēng dìng,5114
粉末,powder,fěn mò,5115
膏,cream,gāo,5116
挂帅,In command,guà shuài,5117
糠,Chaff,kāng,5118
理事国,member of the UN Security Council,lǐ shì guó,5119
连日,Days in a row,lián rì,5120
茂盛,Flourishing,mào shèng,5121
迷惘,Bewilderment,mí wǎng,5122
脾,spleen,pí,5123
银河,the galaxy,yín hé,5124
应声,Echo,yìng shēng,5125
园艺,gardening,yuán yì,5126
斟酌,Consider,zhēn zhuó,5127
正经,Serious,zhèng jīng,5128
作弊,cheat,zuò bì,5129
斑斑,Mottling,bān bān,5130
边陲,Frontier,biān chuí,5131
编撰,Compilation,biān zhuàn,5132
不迭,Non overlapping,bù dié,5133
参赞,Counsellor,cān zàn,5134
恶毒,vicious,è dú,5135
赶不上,Can&apos;t catch up,gǎn bu shàng,5136
光棍儿,Bachelor,guāng gùn er,5137
回忆录,memoir,huí yì lù,5138
技术革命,technological revolution,jì shù gé mìng,5139
渴求,Craving,kě qiú,5140
空荡荡,It&apos;s empty,kōng dàng dàng,5141
批斗,Criticism,pī dǒu,5142
飘浮,float,piāo fú,5143
心绪,Mood,xīn xù,5144
行署,Executive Office,xíng shǔ,5145
研讨班,Seminar,yán tǎo bān,5146
耀,Glory,yào,5147
抑或,Or,yì huò,5148
硬要,Insist on,yìng yào,5149
真伪,authenticity,zhēn wěi,5150
巴结,Flatter,bā jie,5151
波澜壮阔,surge high and sweep forward,bō lán zhuàng kuò,5152
惨案,massacre,cǎn àn,5153
晨报,morning paper,chén bào,5154
吠,Barking,fèi,5155
呼吸道,respiratory tract,hū xī dào,5156
季节性,Seasonality,jì jié xìng,5157
剧组,Crew,jù zǔ,5158
老话,saying,lǎo huà,5159
联谊,Friendship,lián yì,5160
略微,slightly,lvè wēi,5161
苗头,Signs,miáo tóu,5162
沤,Retting,òu,5163
飘逸,Elegant,piāo yì,5164
迫在眉睫,imminent,pò zài méi jié,5165
切割,cutting,qiē gē,5166
切齿,Incisor,qiè chǐ,5167
外文,foreign language,wài wén,5168
虚实,Deficiency and excess,xū shí,5169
足坛,football world,zú tán,5170
本该,should,běn gāi,5171
不言而喻,It goes without saying,bù yán ér yù,5172
茶壶,teapot,chá hú,5173
锤炼,Tempering,chuí liàn,5174
大政方针,fundamental policy,dà zhèng fāng zhēn,5175
调拨,allocation,diào bō,5176
调任,Transfer,diào rèn,5177
飞奔,Gallop,fēi bēn,5178
高寒,Alpine cold,gāo hán,5179
近海,offshore,jìn hǎi,5180
考查,examine,kǎo chá,5181
可巧,Coincidentally,kě qiǎo,5182
腼腆,Shyness,miǎn tiǎn,5183
渺小,tiny,miǎo xiǎo,5184
强加,impose,qiáng jiā,5185
清廉,incorruptible,qīng lián,5186
山乡,Mountain village,shān xiāng,5187
时至今日,Today,shí zhì jīn rì,5188
现时,At present,xiàn shí,5189
忧心忡忡,care-laden,yōu xīn chōng chōng,5190
晕倒,faint,yùn dǎo,5191
终审,final judgment,zhōng shěn,5192
冰雹,hail,bīng báo,5193
沓,Da,tà,5194
改称,rename,gǎi chēng,5195
孤单,alone,gū dān,5196
怪事,strange happenings,guài shì,5197
季风,monsoon,jì fēng,5198
监禁,a jail sentence,jiān jìn,5199
句号,Full stop,jù hào,5200
诺言,promise,nuò yán,5201
迁入,Move in,qiān rù,5202
钱包,wallet,qián bāo,5203
切要,To the point,qiè yào,5204
锐利,sharp,ruì lì,5205
圣洁,Holiness,shèng jié,5206
庭审,Trial,tíng shěn,5207
夏粮,Summer food,xià liáng,5208
血缘,blood kinship,xuè yuán,5209
应市,accommodate the market,yìng shì,5210
有数,There are several,yǒu shù,5211
张力,tension,zhāng lì,5212
殖民主义,Colonialism,zhí mín zhǔ yì,5213
庄园,manor,zhuāng yuán,5214
安放,put,ān fàng,5215
重振,Reinvigorate,zhòng zhèn,5216
绸缎,Silk and satin,chóu duàn,5217
大势所趋,general trend,dà shì suǒ qū,5218
抵挡,Resist,dǐ dǎng,5219
粉尘,dust,fěn chén,5220
话头,Introduction,huà tóu,5221
决计,Decisive decision,jué jì,5222
老板娘,landlady,lǎo bǎn niáng,5223
鳞,scale,lín,5224
任性,Willful,rèn xìng,5225
商品化,Commercialization,shāng pǐn huà,5226
随地,Everywhere,suí dì,5227
停泊,anchor,tíng bó,5228
无异,No different,wú yì,5229
优于,be better than,yōu yú,5230
原子核,Nucleus,yuán zǐ hé,5231
憎恨,hate,zēng hèn,5232
奔放,Unrestrained,bēn fàng,5233
瘪,Shriveled,biě,5234
衬托,Set off,chèn tuō,5235
丰功伟绩,valiant record,fēng gōng wěi jì,5236
甘于,Willing to,gān yú,5237
港人,Hong Kong people,gǎng rén,5238
归功于,Thanks to,guī gōng yú,5239
柜子,cabinet,guì zi,5240
开导,Enlighten,kāi dǎo,5241
苦衷,ineffable difficulties,kǔ zhōng,5242
满面,Full face,mǎn miàn,5243
桥牌,bridge,qiáo pái,5244
试制,Trial production,shì zhì,5245
挺身而出,step forward bravely,tǐng shēn ér chū,5246
晚霞,sunset glow,wǎn xiá,5247
沃土,Fertile soil,wò tǔ,5248
音符,note,yīn fú,5249
早起,Get up early,zǎo qǐ,5250
宅基地,Homestead,zhái jī dì,5251
侦探小说,detective story,zhēn tàn xiǎo shuō,5252
专卖店,exclusive shop,zhuān mài diàn,5253
总分,Total score,zǒng fēn,5254
嘲弄,Ridicule,cháo nòng,5255
程式,Program,chéng shì,5256
串联,series connection,chuàn lián,5257
大团结,great unity,dà tuán jié,5258
纷争,dispute,fēn zhēng,5259
丰产,high yield,fēng chǎn,5260
丰盛,Abundance,fēng shèng,5261
风能,Wind energy,fēng néng,5262
惊呆,Stunned,jīng dāi,5263
卖淫,prostitution,mài yín,5264
士卒,Soldiers,shì zú,5265
手提,portable,shǒu tí,5266
岁末,end of the year,suì mò,5267
游泳池,Swimming Pool,yóu yǒng chí,5268
语义,semantics,yǔ yì,5269
蕴涵,implication,yùn hán,5270
变量,variable,biàn liàng,5271
残废,Disabled,cán fèi,5272
潮汐,tide,cháo xī,5273
筹委会,Organizing committee,chóu wěi huì,5274
击退,repel,jī tuì,5275
嘹亮,Loud and clear,liáo liàng,5276
临时工,temporary worker,lín shí gōng,5277
落伍,Out of date,luò wǔ,5278
门下,Under the door,mén xià,5279
密集型,Intensive,mì jí xíng,5280
面包车,Van,miàn bāo chē,5281
剖,Dissection,pōu,5282
潜水,diving,qián shuǐ,5283
顷,An instant,qǐng,5284
先发制人,strike first to gain the initiative,xiān fā zhì rén,5285
小行星,asteroid,xiǎo xíng xīng,5286
笑眯眯,Smiling,xiào mī mī,5287
造诣,Attainments,zào yì,5288
政令,Decree,zhèng lìng,5289
包厢,Box,bāo xiāng,5290
钵,Bowl,bō,5291
当先,First,dāng xiān,5292
到头,At the end of the day,dào tóu,5293
愕然,Astonished,è rán,5294
法纪,Law and discipline,fǎ jì,5295
共同点,common ground,gòng tóng diǎn,5296
回响,Echo,huí xiǎng,5297
浇灌,water,jiāo guàn,5298
螺旋,screw,luó xuán,5299
轻工业,light industry,qīng gōng yè,5300
审慎,careful,shěn shèn,5301
升降,Up and down,shēng jiàng,5302
水系,river system,shuǐ xì,5303
维吾尔族,Uygur ethnic group,wéi wú ěr zú,5304
戏院,theater,xì yuàn,5305
小米,millet,xiǎo mǐ,5306
眼睁睁,I can&apos;t help it,yǎn zhēng zhēng,5307
盎然,Abundant,àng rán,5308
得胜,Win,dé shèng,5309
负伤,be wounded,fù shāng,5310
洪灾,big flood,hóng zāi,5311
及格,pass,jí gé,5312
酒会,Reception,jiǔ huì,5313
救护车,ambulance,jiù hù chē,5314
刊发,Publish,kān fā,5315
扫地,Sweep the floor,sǎo dì,5316
沙沙,rustle,shā shā,5317
时时刻刻,All the time,shí shí kè kè,5318
紊乱,disorder,wěn luàn,5319
问卷,questionnaire,wèn juàn,5320
武士,warrior,wǔ shì,5321
烟袋,Cigarette bag,yān dài,5322
瞻仰,Look forward to,zhān yǎng,5323
展位,Booth,zhǎn wèi,5324
族人,Clansman,zú rén,5325
表象,appearance,biǎo xiàng,5326
床沿,edge of a bed,chuáng yán,5327
跺,Stamp,duò,5328
高强,High strength,gāo qiáng,5329
洪流,Torrent,hóng liú,5330
吉隆坡,Kuala Lumpur,jí lóng pō,5331
捋,Smooth out,lv3,5332
秘诀,secret,mì jué,5333
女将,Female general,nv3 jiāng,5334
皮革,Leatherwear,pí gé,5335
取名,Naming,qǔ míng,5336
三包,San Bao,sān bāo,5337
特约,Special appointment,tè yuē,5338
天涯,The end of the world,tiān yá,5339
脱口,blurt out,tuō kǒu,5340
心甘情愿,be most willing to,xīn gān qíng yuàn,5341
珠子,bead,zhū zǐ,5342
并行,parallel,bìng xíng,5343
端详,Look at it,duān xiang,5344
断流,Cut off,duàn liú,5345
服药,Medication,fú yào,5346
进退,Advance and retreat,jìn tuì,5347
拉扯,Pull,lā che,5348
私有制,private ownership,sī yǒu zhì,5349
选编,Selected Edition,xuǎn biān,5350
眼帘,the eyes,yǎn lián,5351
一刀切,make it rigidly uniform,yī dāo qiē,5352
营房,barracks,yíng fáng,5353
友善,friendly,yǒu shàn,5354
着装,clothing,zhuó zhuāng,5355
出租汽车,taxi,chū zū qì chē,5356
初具规模,Take shape,chū jù guī mó,5357
独占,monopoly,dú zhàn,5358
发源地,Birthplace,fā yuán dì,5359
仿真,simulation,fǎng zhēn,5360
改动,change,gǎi dòng,5361
广袤,Vast,guǎng mào,5362
欢送,Send off,huān sòng,5363
涣散,Laxity,huàn sàn,5364
捷径,shortcut,jié jìng,5365
九州,Kyushu,jiǔ zhōu,5366
韭菜,Leek,jiǔ cài,5367
惧怕,fear,jù pà,5368
可否,can or can&apos;t,kě fǒu,5369
宽厚,generous,kuān hòu,5370
理论界,theoretical realm,lǐ lùn jiè,5371
沥青,asphalt,lì qīng,5372
美育,aesthetic education,měi yù,5373
篷,Awning,péng,5374
青天,blue sky,qīng tiān,5375
山歌,Folk song,shān gē,5376
尸首,Corpse,shī shǒu,5377
藤椅,cane chair,téng yǐ,5378
铁矿,iron ore,tiě kuàng,5379
中风,apoplexy,zhòng fēng,5380
畜生,Animal,chù sheng,5381
底细,background,dǐ xì,5382
蹲点,Squatting,dūn diǎn,5383
多彩,colourful,duō cǎi,5384
根除,eradicate,gēn chú,5385
孤寡,Lonely and widowed,gū guǎ,5386
孤零零,Alone,gū líng líng,5387
减速,Slow down,jiǎn sù,5388
静态,static state,jìng tài,5389
开动,start,kāi dòng,5390
挎,Shoulder,kuà,5391
凉风,chilly breeze,liáng fēng,5392
刷卡,pay by card,shuā kǎ,5393
原名,Original name,yuán míng,5394
辙,Rut,zhé,5395
白银,silver,bái yín,5396
保护价,Protection price,bǎo hù jià,5397
驳斥,refute,bó chì,5398
藏身,Hiding,cáng shēn,5399
查实,Verify,chá shí,5400
出狱,be released from prison,chū yù,5401
厄运,Bad luck,è yùn,5402
告急,In a hurry,gào jí,5403
沽,Sell,gū,5404
河面,river surface,hé miàn,5405
轰鸣,roar,hōng míng,5406
交费,pay,jiāo fèi,5407
惊险,thrilling,jīng xiǎn,5408
举世,All over the world,jǔ shì,5409
买主,buyer,mǎi zhǔ,5410
毛笔,writing brush,máo bǐ,5411
母校,Alma Mater,mǔ xiào,5412
男士,man,nán shì,5413
寝室,dorm,qǐn shì,5414
省事,Save trouble,shěng shì,5415
盛装,Dress up,shèng zhuāng,5416
停工,Stop work,tíng gōng,5417
头皮,scalp,tóu pí,5418
五彩,Multicolored,wǔ cǎi,5419
西非,West Africa,xī fēi,5420
鞋底,sole,xié dǐ,5421
羞辱,shame,xiū rǔ,5422
演进,evolution,yǎn jìn,5423
引路,Lead the way,yǐn lù,5424
游牧,nomadic,yóu mù,5425
朝气蓬勃,full of youthful spirit,zhāo qì péng bó,5426
住址,address,zhù zhǐ,5427
注销,cancellation,zhù xiāo,5428
转战,Switch to war,zhuǎn zhàn,5429
追忆,Recalling,zhuī yì,5430
啊呀,ah,ā yā,5431
不屈不挠,refuse to be cowed or submit,bù qū bù náo,5432
苍凉,bleak,cāng liáng,5433
缠绵,Lingering,chán mián,5434
厂矿,Factories and mines,chǎng kuàng,5435
出众,outstanding,chū zhòng,5436
出主意,Come up with an idea,chū zhǔ yì,5437
大气,atmosphere,dà qi,5438
机灵,Smart,jī líng,5439
京郊,Beijing suburbs,jīng jiāo,5440
扣子,button,kòu zǐ,5441
立交桥,Flyover,lì jiāo qiáo,5442
脸皮,Cheekiness,liǎn pí,5443
琳琅满目,a superb collection of beautiful things,lín láng mǎn mù,5444
裸体,naked,luǒ tǐ,5445
满眼,Eyeful,mǎn yǎn,5446
清贫,poor,qīng pín,5447
射门,shoot,shè mén,5448
视而不见,turn a blind eye to,shì ér bù jiàn,5449
添置,Purchase,tiān zhì,5450
土著,aboriginal,tǔ zhù,5451
喜气洋洋,jubilant,xǐ qì yáng yáng,5452
有声,There&apos;s a voice,yǒu shēng,5453
战区,war zone,zhàn qū,5454
氨基酸,amino acid,ān jī suān,5455
悲凉,Desolation,bēi liáng,5456
剁,Chop,duò,5457
汞,mercury,gǒng,5458
化身,incarnation,huà shēn,5459
火气,Fire,huǒ qì,5460
锦绣,beautiful,jǐn xiù,5461
军心,soldiers &apos; morale,jūn xīn,5462
宽裕,well-off,kuān yù,5463
礼节,etiquette,lǐ jié,5464
庙宇,temple,miào yǔ,5465
亲吻,kiss,qīn wěn,5466
鲨鱼,shark,shā yú,5467
爽朗,hearty,shuǎng lǎng,5468
文化宫,cultural palace,wén huà gōng,5469
窝囊,Wimp,wō nang,5470
须知,Notice,xū zhī,5471
幽灵,ghost,yōu líng,5472
字形,Glyph,zì xíng,5473
班车,Shuttle Bus,bān chē,5474
比不上,Not as good as,bǐ bù shàng,5475
常态,normal behavior,cháng tài,5476
初年,Early years,chū nián,5477
错案,Misjudged case,cuò àn,5478
短篇,short article,duǎn piān,5479
风头,limelight,fēng tóu,5480
馆子,Restaurant,guǎn zǐ,5481
后裔,offspring,hòu yì,5482
集约,intensive,jí yuē,5483
教研室,Teaching and research section,jiào yán shì,5484
净增,net growth,jìng zēng,5485
拉力,pull,lā lì,5486
亮光,light,liàng guāng,5487
绳索,rope,shéng suǒ,5488
凶狠,Ferocious,xiōng hěn,5489
照应,Reference,zhào yìng,5490
包庇,Cover up,bāo bì,5491
嘲讽,Taunt,cháo fěng,5492
迟钝,slow,chí dùn,5493
府上,Your family,fǔ shàng,5494
官府,The government,guān fǔ,5495
核对,check,hé duì,5496
集中营,concentration camp,jí zhōng yíng,5497
近视,myopia,jìn shì,5498
淋漓尽致,most incisive,lín lí jìn zhì,5499
绺,Grain,liǔ,5500
逆转,reverse,nì zhuǎn,5501
贫瘠,poor,pín jí,5502
痊愈,recovery,quán yù,5503
人际,Interpersonal,rén jì,5504
水生,aquatic,shuǐ shēng,5505
挖苦,Sarcasm,wā kǔ,5506
吁,Call out,xū,5507
鸦片战争,Opium War,yā piàn zhàn zhēng,5508
养生,health preservation,yǎng shēng,5509
有目共睹,be obvious to people,yǒu mù gòng dǔ,5510
阵亡,Death in battle,zhèn wáng,5511
追悼会,memorial meeting,zhuī dào huì,5512
白条,White stripe,bái tiáo,5513
保暖,keep warm,bǎo nuǎn,5514
产妇,Puerpera,chǎn fù,5515
橱窗,display window,chú chuāng,5516
次序,order,cì xù,5517
从重,Heavier,cóng zhòng,5518
存活,survival,cún huó,5519
翡翠,Emerald,fěi cuì,5520
过期,be overdue,guò qī,5521
克扣,To cut,kè kòu,5522
明儿,Tomorrow,míng er,5523
配制,Preparation,pèi zhì,5524
起家,Start up,qǐ jiā,5525
桥头,Bridgehead,qiáo tóu,5526
时效,prescription,shí xiào,5527
抒,Express,shū,5528
刷新,Refresh,shuā xīn,5529
五彩缤纷,colourful,wǔ cǎi bīn fēn,5530
显示器,monitor,xiǎn shì qì,5531
新编,new compilation,xīn biān,5532
战功,military exploits,zhàn gōng,5533
中性,neutral,zhōng xìng,5534
自由主义,Liberalism,zì yóu zhǔ yì,5535
作曲,Composition,zuò qǔ,5536
包干儿,All in one,bāo gān er,5537
裁缝,tailor,cái feng,5538
电量,Quantity of electricity,diàn liàng,5539
定型,Stereotype,dìng xíng,5540
反应堆,reactor,fǎn yìng duī,5541
古镇,ancient town,gǔ zhèn,5542
嚎,Howl,háo,5543
挤压,extrusion,jǐ yā,5544
录音机,recorder,lù yīn jī,5545
农工,Agricultural workers,nóng gōng,5546
审判长,Chief judge,shěn pàn cháng,5547
盛事,grand event,shèng shì,5548
收养,adoption,shōu yǎng,5549
应征,Apply for a job,yìng zhēng,5550
游记,travels,yóu jì,5551
原著,original,yuán zhù,5552
装卸,Loading and unloading,zhuāng xiè,5553
自省,Introspection,zì shěng,5554
仇人,personal enemy,chóu rén,5555
地价,Land price,dì jià,5556
计策,Stratagem,jì cè,5557
价位,price,jià wèi,5558
间或,Occasionally,jiàn huò,5559
帘子,Curtain,lián zǐ,5560
民乐,Folk music,mín yuè,5561
年长,elderly,nián cháng,5562
尿素,urea,niào sù,5563
怒火,Anger,nù huǒ,5564
企业化,Enterprising,qǐ yè huà,5565
群落,community,qún luò,5566
视听,audio-visual,shì tīng,5567
受罪,Suffer,shòu zuì,5568
铁匠,blacksmith,tiě jiàng,5569
作成,Make,zuò chéng,5570
摆布,At the mercy of,bǎi bù,5571
饼干,Biscuits,bǐng gān,5572
大赦,amnesty,dà shè,5573
玖,nine,jiǔ,5574
老字号,Time honored brand,lǎo zì hao,5575
立国,Founding a nation,lì guó,5576
利润率,profit margin,lì rùn lv4,5577
捏造,Make up,niē zào,5578
浓烟,thick smoke,nóng yān,5579
弱化,weaken,ruò huà,5580
手足,brothers,shǒu zú,5581
书市,Book market,shū shì,5582
坍塌,collapse,tān tā,5583
天皇,emperor of Japan,tiān huáng,5584
无为,Inaction,wú wéi,5585
仙女,fairy,xiān nv3,5586
专页,"page ",zhuān yè,5587
字画,Calligraphy and painting,zì huà,5588
摆弄,Fiddle with,bǎi nòng,5589
比比皆是,meet the eye everywhere,bǐ bǐ jiē shì,5590
步履,Walking,bù lv3,5591
大革命,The Great Revolution,dà gé mìng,5592
敌机,enemy airplane,dí jī,5593
顶尖,Top,dǐng jiān,5594
放养,Stocking,fàng yǎng,5595
公演,Public performance,gōng yǎn,5596
海港,seaport,hǎi gǎng,5597
荒芜,Desolation,huāng wú,5598
黄花,Yellow flower,huáng huā,5599
进言,Comments,jìn yán,5600
空闲,free,kòng xián,5601
民风,folk custom,mín fēng,5602
欠账,Arrears,qiàn zhàng,5603
儒学,Confucianism,rú xué,5604
锐意,Determination,ruì yì,5605
四合院,Courtyard Dwellings,sì hé yuàn,5606
委婉,euphemistic,wěi wǎn,5607
预告,Notice,yù gào,5608
杂物,Sundries,zá wù,5609
催化,catalysis,cuī huà,5610
挫伤,contusion,cuò shāng,5611
殆尽,be almost wiped out,dài jìn,5612
扼杀,Strangle,è shā,5613
构图,Composition,gòu tú,5614
顾忌,Scruple,gù jì,5615
患难,Adversity,huàn nàn,5616
密密麻麻,Dense,mì mi má má,5617
铺天盖地,blot out the sky and cover up the earth,pū tiān gài dì,5618
人世间,human world,rén shì jiān,5619
死角,Dead end,sǐ jiǎo,5620
所到之处,Wherever you go,suǒ dào zhī chǔ,5621
挺直,Keep it straight,tǐng zhí,5622
透镜,lens,tòu jìng,5623
悉数,All,xī shù,5624
悉心,With care,xī xīn,5625
溪水,Stream water,xī shuǐ,5626
写意,Freehand brushwork,xiè yì,5627
有别,It&apos;s different,yǒu bié,5628
有礼,Courtesy,yǒu lǐ,5629
杂质,impurity,zá zhì,5630
战败,defeat,zhàn bài,5631
种族主义,Racism,zhǒng zú zhǔ yì,5632
主儿,Master,zhǔ er,5633
坠落,fall,zhuì luò,5634
座无虚席,all seats are occupied,zuò wú xū xí,5635
保温,heat preservation,bǎo wēn,5636
搏击,fight with,bó jī,5637
沉积物,sediment,chén jī wù,5638
兑付,Cashing,duì fù,5639
赶路,On the way,gǎn lù,5640
告终,It&apos;s over,gào zhōng,5641
鼾声,snore,hān shēng,5642
红领巾,Red scarf,hóng lǐng jīn,5643
开刀,surgery,kāi dāo,5644
漫天,All over the sky,màn tiān,5645
门框,Doorframe,mén kuàng,5646
魔术,Magic,mó shù,5647
瘦弱,Emaciation,shòu ruò,5648
行不通,it won &apos;t work,xíng bù tōng,5649
遥望,From afar,yáo wàng,5650
雨天,rain,yǔ tiān,5651
标致,beautiful,biāo zhì,5652
篡改,Tampering,cuàn gǎi,5653
二胡,erhu fiddle,èr hú,5654
复审,to review a case,fù shěn,5655
讥讽,Sarcasm,jī fěng,5656
加速度,acceleration,jiā sù dù,5657
降幅,Decrease rate,jiàng fú,5658
迸发,Burst out,bèng fā,5659
拉手,handle,lā shǒu,5660
涉及面,Coverage,shè jí miàn,5661
世家,aristocratic family,shì jiā,5662
首发式,ceremony to mark the first publication of a book,shǒu fà shì,5663
数控,numerical control,shù kòng,5664
医科,medical courses,yī kē,5665
征途,journey,zhēng tú,5666
植入,implantation,zhí rù,5667
纸币,Notes,zhǐ bì,5668
周全,Comprehensive,zhōu quán,5669
烛光,candlelight,zhú guāng,5670
自然规律,natural law,zì rán guī lv4,5671
总则,General,zǒng zé,5672
混战,Scuffle,hùn zhàn,5673
激怒,anger,jī nù,5674
惊惶,Panic,jīng huáng,5675
竞争机制,competition mechanism,jìng zhēng jī zhì,5676
军属,Military dependents,jūn shǔ,5677
山口,pass,shān kǒu,5678
闪动,Flicker,shǎn dòng,5679
瓦房,tile-roofed house,wǎ fáng,5680
五颜六色,be riotous with colour,wǔ yán liù sè,5681
心怀,Heart,xīn huái,5682
血吸虫,schistosome,xuè xī chóng,5683
怨气,Resentment,yuàn qì,5684
约束力,binding force,yuē shù lì,5685
闸门,sluice gate,zhá mén,5686
别开生面,open up a fresh outlook,bié kāi shēng miàn,5687
不俗,Not vulgar,bù sú,5688
草草,Grass and grass,cǎo cǎo,5689
车展,Auto Show,chē zhǎn,5690
古董,antique,gǔ dǒng,5691
广交,have many friends,guǎng jiāo,5692
号角,horn,hào jiǎo,5693
皇宫,palace,huáng gōng,5694
狂欢,carnival,kuáng huān,5695
拉丁美洲,Latin America,lā dīng měi zhōu,5696
偏爱,in favor of,piān ài,5697
起始,start,qǐ shǐ,5698
腔调,Tone,qiāng diào,5699
取材,Material selection,qǔ cái,5700
取长补短,learn from others &apos; strong points and close the gap,qǔ cháng bǔ duǎn,5701
取经,Learning from the classics,qǔ jīng,5702
扫帚,broom,sào zhou,5703
食用菌,edible fungi,shí yòng jūn,5704
位移,displacement,wèi yí,5705
无形中,Invisible,wú xíng zhōng,5706
靴,boots,xuē,5707
一揽子,package,yī lǎn zǐ,5708
专长,expertise,zhuān cháng,5709
版图,territory,bǎn tú,5710
病历,medical record,bìng lì,5711
初恋,first love,chū liàn,5712
床铺,Bed,chuáng pù,5713
词句,Words and sentences,cí jù,5714
富翁,Rich man,fù wēng,5715
纪事,Chronicle,jì shì,5716
旧时,old times,jiù shí,5717
轮换,Rotation,lún huàn,5718
漠视,ignore,mò shì,5719
轻而易举,it &apos; s a piece of cake,qīng ér yì jǔ,5720
日语,Japanese,rì yǔ,5721
死尸,dead body,sǐ shī,5722
头绪,Clue,tóu xù,5723
漩涡,vortex,xuán wō,5724
央求,Implore,yāng qiú,5725
蚁,ant,yǐ,5726
紫禁城,the Forbidden City,zǐ jìn chéng,5727
宠爱,Dote on,chǒng ài,5728
纷乱,Chaos,fēn luàn,5729
感伤,sentimental,gǎn shāng,5730
键盘,keyboard,jiàn pán,5731
敬老院,home of respect for the aged,jìng lǎo yuàn,5732
开具,Issue,kāi jù,5733
旷野,wilderness,kuàng yě,5734
拉力赛,Rally,lā lì sài,5735
连绵,Continuous,lián mián,5736
凝望,Gazing,níng wàng,5737
饰演,Playing,shì yǎn,5738
听课,Attend a lecture,tīng kè,5739
相间,Alternate,xiāng jiàn,5740
招致,Incur,zhāo zhì,5741
朝日,Asahi,zhāo rì,5742
枝头,Branches,zhī tóu,5743
忠厚,honest and kind,zhōng hòu,5744
白血病,leukemia,bái xuè bìng,5745
大众化,Popularization,dà zhòng huà,5746
复出,comeback,fù chū,5747
敢当,deserve,gǎn dāng,5748
荒诞,absurd,huāng dàn,5749
歼灭,Annihilation,jiān miè,5750
剪彩,ribbon-cutting,jiǎn cǎi,5751
流利,fluent,liú lì,5752
隆起,Uplift,lóng qǐ,5753
旅居,Sojourn,lv3 jū,5754
恼怒,Exasperation,nǎo nù,5755
脑壳,skull,nǎo ké,5756
石桥,Stone Bridge,shí qiáo,5757
水路,waterway,shuǐ lù,5758
送交,Send to,sòng jiāo,5759
逃犯,escaped convict,táo fàn,5760
妄想,delusion,wàng xiǎng,5761
心坎,heart &apos;s chord,xīn kǎn,5762
长相,looks,zhǎng xiàng,5763
正色,Orthochromatic,zhèng sè,5764
中盘,Midrange,zhōng pán,5765
中型,medium-sized,zhōng xíng,5766
子弟兵,Children&apos;s soldiers,zǐ dì bīng,5767
晨曦,Dawn,chén xī,5768
法郎,franc,fǎ láng,5769
吼叫,Roar,hǒu jiào,5770
机关报,Organ newspaper,jī guān bào,5771
讲理,Reasoning,jiǎng lǐ,5772
浸润,infiltration,jìn rùn,5773
久违,Long time no see,jiǔ wéi,5774
决断,Decision,jué duàn,5775
可敬,Respectable,kě jìng,5776
连环,Serial,lián huán,5777
遛,Walking,liù,5778
气节,Integrity,qì jié,5779
求救,cry for help,qiú jiù,5780
圈套,trap,quān tào,5781
烧香,Burning incense,shāo xiāng,5782
蛙泳,Breaststroke,wā yǒng,5783
映照,Reflection,yìng zhào,5784
猜疑,Suspicion,cāi yí,5785
顶级,top-level,dǐng jí,5786
独生子女,Only child,dú shēng zǐ nv3,5787
厄尔尼诺,"El Nino ",è ěr ní nuò,5788
放纵,indulge,fàng zòng,5789
共谋,conspiracy,gòng móu,5790
癸,Kui,guǐ,5791
评介,Review,píng jiè,5792
完事,It&apos;s over,wán shì,5793
无机,inorganic,wú jī,5794
语重心长,sincere words and earnest wishes,yǔ zhòng xīn cháng,5795
运载,carry,yùn zài,5796
不屈,Unyielding,bù qū,5797
菜地,vegetable field,cài dì,5798
雏形,embryonic form,chú xíng,5799
登极,Ascend to the pole,dēng jí,5800
调离,Transfer out,diào lí,5801
赌场,Casinos,dǔ chǎng,5802
粉红,pink,fěn hóng,5803
扶植,Support,fú zhí,5804
工匠,craftsman,gōng jiàng,5805
忌讳,Taboo,jì huì,5806
眷恋,Attachment,juàn liàn,5807
门楼,a gatehouse,mén lóu,5808
山水画,Landscape painting,shān shuǐ huà,5809
舍弃,Abandon,shě qì,5810
社会活动,social activities,shè huì huó dòng,5811
琐碎,trivial,suǒ suì,5812
桃子,Peach,táo zǐ,5813
同化,assimilation,tóng huà,5814
下方,Below,xià fāng,5815
应运,Yingyun,yìng yùn,5816
摘取,Extract,zhāi qǔ,5817
直流,direct,zhí liú,5818
总厂,General Plant,zǒng chǎng,5819
帮手,Helpers,bāng shǒu,5820
