phrase,en,pronunciation,id
悠悠荡荡,floating about,yōu yōu dàng dàng,3095
邮售,Mail sale,yóu shòu,3096
油星,blobs of fat,yóu xīng,3097
釉面砖,glazed tile,yòu miàn zhuān,3098
娱悦,Entertainment,yú yuè,3099
雨景,rain,yǔ jǐng,3100
雨帽,Rain hat,yǔ mào,3101
郁热,Stagnant heat,yù rè,3102
御苑,imperial garden,yù yuàn,3103
原宥,Excuse me,yuán yòu,3104
远因,Distant cause,yuǎn yīn,3105
云汉,Yunhan,yún hàn,3106
韵调,Rhyme,yùn diào,3107
韵书,Rhyme book,yùn shū,3108
杂税,Miscellaneous taxes,zá shuì,3109
枣糕,Jujube cake,zǎo gāo,3110
曾孙女,Great granddaughter,zēng sūn nv3,3111
赠别,Farewell,zèng bié,3112
诈唬,Bluffing,zhà hu,3113
诈尸,Deceiving corpses,zhà shī,3114
毡靴,felt boots,zhān xuē,3115
站哨,Stand guard,zhàn shào,3116
绽露,appear,zhàn lù,3117
珍珠霜,pearl powder facial cream,zhēn zhū shuāng,3118
枕骨,Occipital bone,zhěn gǔ,3119
阵式,Formation,zhèn shì,3120
震天价,Sky shaking price,zhèn tiān jià,3121
正日子,The right day,zhèng rì zi,3122
正凶,The main culprit,zhèng xiōng,3123
直愣愣,I&apos;m in a daze,zhí lèng lèng,3124
职大,Vocational College,zhí dà,3125
鸷鸟,Birds of prey,zhì niǎo,3126
智擒,Smart Capture,zhì qín,3127
珠兰,zhulan tree,zhū lán,3128
猪窝,pigsty,zhū wō,3129
竹雕,bamboo carving,zhú diāo,3130
主权国,Sovereign state,zhǔ quán guó,3131
主责,Main responsibility,zhǔ zé,3132
抓壮丁,Catch a strong man,zhuā zhuàng dīng,3133
专才,Expert,zhuān cái,3134
专差,Special envoy,zhuān chāi,3135
装裹,Wrapping,zhuāng guǒ,3136
酌减,discretionary reduction,zhuó jiǎn,3137
自相鱼肉,kill or oppress each other,zì xiāng yú ròu,3138
棕树,palm,zōng shù,3139
总务长,General manager,zǒng wù zhǎng,3140
走避,flee,zǒu bì,3141
走棋,Go chess,zǒu qí,3142
租种,rent land to farm,zū zhǒng,3143
组雕,Group sculpture,zǔ diāo,3144
钻床,drilling machine,zuàn chuáng,3145
钻台,Drill floor,zuàn tái,3146
嘴严,Strict mouth,zuǐ yán,3147
哀兵必胜,an army burning with righteous indignation is bound to win,āi bīng bì shèng,3148
矮墩墩,Short pier,ǎi dūn dūn,3149
安步当车,walk in a carriage,ān bù dàng chē,3150
暗补,invisible subsidy,àn bǔ,3151
澳抗,Australian resistance,ào kàng,3152
八卦掌,Eight trigrams palm,bā guà zhǎng,3153
拔锚,Pull the anchor,bá máo,3154
坝基,base of a dam,bà jī,3155
白矾,Alum,bái fán,3156
白汤,White soup,bái tāng,3157
摆件,Ornaments,bǎi jiàn,3158
败象,Defeat image,bài xiàng,3159
扳道,Switch,bān dào,3160
扳子,Wrench,bān zi,3161
办罪,Crime handling,bàn zuì,3162
包身工,Contract work,bāo shēn gōng,3163
保险灯,Safety light,bǎo xiǎn dēng,3164
抱恨终天,regret forever,bào hèn zhōng tiān,3165
爆仗,"firecracker ",bào zhàng,3166
碑身,body of a tablet,bēi shēn,3167
贝雕,Shell carving,bèi diāo,3168
本籍,Native book,běn jí,3169
崩落,Collapse,bēng luò,3170
进流,Inflow,jìn liú,3171
痹症,Arthralgia,bì zhèng,3172
变例,Variation,biàn lì,3173
辨正,Differentiation and correction,biàn zhèng,3174
别业,Other industries,bié yè,3175
冰船,Iceboat,bīng chuán,3176
冰肌玉骨,smooth and fair,níng jī yù gǔ,3177
不才,No talent,bù cái,3178
不二价,man of his word,bù èr jià,3179
不名一文,having not a single copper,bù míng yī wén,3180
才赋,talent,cái fù,3181
财界,financial circle,cái jiè,3182
仓位,Position,cāng wèi,3183
苍耳,Siberian Cocklebur,cāng ěr,3184
草体,cursive script,cǎo tǐ,3185
侧根,lateral root,cè gēn,3186
茶碱,theophylline,chá jiǎn,3187
碴口,breakage,chá kǒu,3188
岔气,Bifurcation,chà qì,3189
差派,Bad school,chā pài,3190
长筒袜,Stockings,cháng tǒng wà,3191
常性,perseverance,cháng xìng,3192
唱碟,CD,chàng dié,3193
唱针,Stylus,chàng zhēn,3194
车险,automobile insurance,chē xiǎn,3195
扯腿,Pulling legs,chě tuǐ,3196
陈货,Stale goods,chén huò,3197
蛏子,Razor clam,chēng zǐ,3198
呈阅,present sth. to sb. to look over,chéng yuè,3199
承购,underwrite,chéng gòu,3200
吃准,Be sure to eat,chī zhǔn,3201
痴恋,be head over heals in love,chī liàn,3202
抽换,Exchange,chōu huàn,3203
愁怀,anxiety,chóu huái,3204
筹算,Planning,chóu suàn,3205
初潮,Menarche,chū cháo,3206
除垢,Descaling,chú gòu,3207
传代,passage,chuán dài,3208
窗扉,Window leaf,chuāng fēi,3209
窗格子,Window lattice,chuāng gé zi,3210
闯江湖,Wandering the world,chuǎng jiāng hú,3211
春秋笔法,a style of writing in which sublime words with deep meaning are used,chūn qiū bǐ fǎ,3212
纯钢,Pure steel,chún gāng,3213
唇裂,cleft lip,chún liè,3214
刺啦,Stab,cī lā,3215
刺刺不休,talk incessantly,cì cì bù xiū,3216
苁蓉,desert cistanche,cōng róng,3217
粗厚,Thick and thick,cū hòu,3218
崔巍,Cui Wei,cuī wēi,3219
催情,Aphrodisiac,cuī qíng,3220
搓弄,Rub,cuō nòng,3221
错动,Dislocation,cuò dòng,3222
打不住,I can&apos;t hold it,dǎ bù zhù,3223
打秋风,Autumn wind,dǎ qiū fēng,3224
大肚汉,Big bellied man,dà dù hàn,3225
大撒把,A big duster,dà sā bǎ,3226
戴胜,hoopoe,dài shèng,3227
单摆,Simple pendulum,dān bǎi,3228
挡泥板,Fender,dǎng ní bǎn,3229
刀把子,hilt,dāo bà zǐ,3230
刀豆,sword bean,dāo dòu,3231
低质,Low quality,dī zhì,3232
堤堰,Dyke and weir,dī yàn,3233
地漏,the floor drain,dì lòu,3234
第二人称,Second person,dì èr rén chēng,3235
电褥子,Electric mattress,diàn rù zǐ,3236
电视柜,TV cabinet,diàn shì guì,3237
电椅,electric chair,diàn yǐ,3238
佃客,peasant,diàn kè,3239
刁顽,Obstinate,diāo wán,3240
凋萎,wither,diāo wěi,3241
吊球,Drop ball,diào qiú,3242
叠韵,Reiterative rhyme,dié yùn,3243
顶门杠,Top bar,dǐng mén gàng,3244
丢盔弃甲,fly pellmell,diū kuī qì jiǎ,3245
豆酱,Bean paste,dòu jiàng,3246
笃厚,Sincere,dǔ hòu,3247
赌本,Gambling capital,dǔ běn,3248
赌窝,Gambling den,dǔ wō,3249
端量,Duanliang,duān liang,3250
断种,Seed cutting,duàn zhǒng,3251
锻件,forging,duàn jiàn,3252
对口相声,Counterpart crosstalk,duì kǒu xiàng sheng,3253
舵工,helmsman,duò gōng,3254
恶徒,Villain,è tú,3255
儿化,Erhua,ér huà,3256
鸸鹋,EMU,lí miáo,3257
耳饰,Earrings,ěr shì,3258
发标,Bidding,fā biāo,3259
发嗲,speak or act coquettishly,fā diǎ,3260
发躁,get impatient,fā zào,3261
翻斗,Tipping bucket,fān dǒu,3262
凡例,Routine,fán lì,3263
反比例,Inverse proportion,fǎn bǐ lì,3264
返迁,move back,fǎn qiān,3265
方向舵,Rudder,fāng xiàng duò,3266
防沙林,Sand control forest,fáng shā lín,3267
仿宋体,Song style,fǎng sòng tǐ,3268
放大炮,Magnifying gun,fàng dà pào,3269
放情,let out emotions,fàng qíng,3270
沸反盈天,cause a shocking commotion,fèi fǎn yíng tiān,3271
痱子粉,a powder for prickly heat,fèi zǐ fěn,3272
粉团,fried glutinous rice cakes,fěn tuán,3273
风磨,windmill,fēng mò,3274
风墙,Wind wall,fēng qiáng,3275
缝合线,suture,féng hé xiàn,3276
复市,Resumption of market,fù shì,3277
复视,diplopia,fù shì,3278
覆被,plantation,fù bèi,3279
概言之,To sum up,gài yán zhī,3280
干薪,Dry salary,gān xīn,3281
赶活儿,hurry to finish a job on or ahead of time,gǎn huó ér,3282
缸瓦,Cylinder tile,gāng wǎ,3283
割治,Circumcision,gē zhì,3284
各尽其职,Do your part,gè jìn qí zhí,3285
攻其不备,strike where or when the enemy is unprepared,gōng qí bù bèi,3286
汞柱,mercury,gǒng zhù,3287
骨膜,periosteum,gǔ mó,3288
关饷,get one&apos;s pay,guān xiǎng,3289
轨枕,sleeper,guǐ zhěn,3290
聒耳,Noisy ears,guō ěr,3291
哈哈镜,Ha ha Jing,hā hā jìng,3292
哈喇子,Karaoke,hā lá zi,3293
汉显,character-displaying,hàn xiǎn,3294
夯歌,Ramming song,hāng gē,3295
夯土,rammed earth,hāng tǔ,3296
蚝油,Oyster sauce,háo yóu,3297
壕堑,trench,háo qiàn,3298
好声好气,in a kindly manner,hǎo shēng hǎo qì,3299
合闸,Closing,hé zhá,3300
核试验,nuclear test,hé shì yàn,3301
黑管,Black pipe,hēi guǎn,3302
红麻,Kenaf,hóng má,3303
红区,Red zone,hóng qū,3304
猴皮筋儿,Monkey skin and tendon,hóu pí jīn er,3305
后步,Next step,hòu bù,3306
后坐力,Recoil force,hòu zuò lì,3307
湖蓝,Lake blue,hú lán,3308
湖泽,HuZe,hú zé,3309
花盘,Flower Disk,huā pán,3310
荒瘠,wild and barren,huāng jí,3311
黄豆芽,Yellow bean sprouts,huáng dòu yá,3312
回头率,Return rate,huí tóu lv4,3313
回翔,Flying back,huí xiáng,3314
回涨,Rebound,huí zhǎng,3315
汇拢,Convergence,huì lǒng,3316
秽闻,Foul smell,huì wén,3317
秽行,Obscenity,huì xíng,3318
火筷子,Fire chopsticks,huǒ kuài zǐ,3319
鸡奸,Sodomy,jī jiān,3320
鸡犬相闻,sounds of crowing cocks and barking dogs were heard around -- two places are very close to each other,jī quǎn xiāng wén,3321
基价,Base price,jī jià,3322
缉查,Arrest,jī chá,3323
稽留,Leave out,jī liú,3324
计算尺,Calculating rule,jì suàn chǐ,3325
忌食,Avoid food,jì shí,3326
蛱蝶,Vanessa,jiá dié,3327
拣择,Selection,jiǎn zé,3328
简编,Compendium,jiǎn biān,3329
简表,Brief table,jiǎn biǎo,3330
简图,diagram,jiǎn tú,3331
间壁,Septum,jiàn bì,3332
降尘,fallen dust,jiàng chén,3333
骄慢,Arrogance and slowness,jiāo màn,3334
骄纵,Indulgence,jiāo zòng,3335
焦煳,Scorching and burning,jiāo hú,3336
焦枯,Scorched,jiāo kū,3337
角膜炎,keratitis,jiǎo mó yán,3338
铰链,Hinge,jiǎo liàn,3339
缴租,Paying rent,jiǎo zū,3340
教旨,"doctrines ",jiāo zhǐ,3341
解套,unlock,jiě tào,3342
金饰,Gold ornaments,jīn shì,3343
紧忙,Busy,jǐn máng,3344
紧实,Compact,jǐn shí,3345
紧着,Hold tight,jǐn zhe,3346
荆榛,Hazelnut,jīng zhēn,3347
景深,Depth of field,jǐng shēn,3348
劲歌,singing powerfully,jìng gē,3349
竟日,Jingri,jìng rì,3350
敬赠,As a gift,jìng zèng,3351
究其实,In fact,jiū qí shí,3352
旧人,old lover,jiù rén,3353
救场,stage-vacancy-filling,jiù chǎng,3354
举事,An example,jǔ shì,3355
绝代,Peerless,jué dài,3356
绝命,kill oneself,jué mìng,3357
军列,army train,jūn liè,3358
军史,army history,jūn shǐ,3359
峻拔,Precipitous,jùn bá,3360
开罪,Incriminating,kāi zuì,3361
揩拭,Wipe,kāi shì,3362
空欢喜,Empty joy,kōng huān xǐ,3363
空际,Air space,kōng jì,3364
库藏,Treasury,kù cáng,3365
窥看,Peep at,kuī kàn,3366
烂醉,dead drunk,làn zuì,3367
累次,Repeated,lěi cì,3368
理家,manage family affairs,lǐ jiā,3369
利权,Benefit and right,lì quán,3370
粮区,Grain area,liáng qū,3371
两党制,Two party system,liǎng dǎng zhì,3372
列位,All of you,liè wèi,3373
零担,Less than carload,líng dàn,3374
领花,collar isignina,lǐng huā,3375
领水,territorial waters,lǐng shuǐ,3376
溜冰鞋,the skating shoes,liū bīng xié,3377
流盼,Look forward to,liú pàn,3378
流失率,Wastage rate,liú shī lv4,3379
流食,liquid diet,liú shí,3380
碌碡,Lu Qiao,liù zhóu,3381
拢共,The Communist Party of China,lǒng gòng,3382
露富,Luff,lòu fù,3383
庐山真面目,The true face of Lushan Mountain,lú shān zhēn miàn mù,3384
略图,sketch,lvè tú,3385
瘰疬,scrofula,luǒ lì,3386
猫儿眼,Cat&apos;s eye,māo er yǎn,3387
毛蓝,Indigo,máo lán,3388
锚泊,mooring,máo bó,3389
锚固,"anchorage ",máo gù,3390
门斗,Door bucket,mén dǒu,3391
蒙哄,Hoodwink,méng hǒng,3392
盟书,treaty of alliance,méng shū,3393
猛男,Fierce man,měng nán,3394
米糕,Rice pudding,mǐ gāo,3395
秘宝,rare treasure,mì bǎo,3396
面软,soft-hearted,miàn ruǎn,3397
渺远,remote,miǎo yuǎn,3398
邈远,Miaoyuan,miǎo yuǎn,3399
命在旦夕,hold one &apos;s life on a precarious tenure,mìng zài dàn xī,3400
摸奖,draw lots for a prize,mō jiǎng,3401
磨砂玻璃,Frosted glass,mó shā bō lí,3402
墨斗鱼,Cuttlefish,mò dǒu yú,3403
墨晶,Mo Jing,mò jīng,3404
墨渍,Ink stains,mò zì,3405
牧主,Herder,mù zhǔ,3406
闹灾,Disaster,nào zāi,3407
内陆湖,Inland lake,nèi lù hú,3408
能掐会算,be able to foresee,néng qiā huì suàn,3409
尼龙布,"Nylon ",ní lóng bù,3410
黏度,viscosity,nián dù,3411
黏着,Adhesion,nián zhuó,3412
镍币,Nickel,niè bì,3413
农机站,Agricultural machinery station,nóng jī zhàn,3414
暖水壶,thermos bottle,nuǎn shuǐ hú,3415
挪借,Embezzlement,nuó jiè,3416
糯稻,glutinous rise,nuò dào,3417
攀扯,Scramble,pān chě,3418
捧杀,destroy a talent by overpraise,pěng shā,3419
皮带轮,pulley,pí dài lún,3420
品第,Pindi,pǐn dì,3421
普快,General express,pǔ kuài,3422
骑马找马,to hold on to one job while seeking a better one,qí mǎ zhǎo mǎ,3423
气根,Air root,qì gēn,3424
契据,Deed,qì jù,3425
千里驹,QianLiJu,qiān lǐ jū,3426
峭立,Steep stand,qiào lì,3427
青冢,tomb of Wang Zhaojun,qīng zhǒng,3428
清汤寡水,something insipid,qīng tāng guǎ shuǐ,3429
清馨,Qingxin,qīng xīn,3430
秋游,an autumn outing,qiū yóu,3431
曲别针,Paper clip,qū bié zhēn,3432
驱逐令,Expulsion order,qū zhú lìng,3433
去污粉,Decontamination powder,qù wū fěn,3434
全武行,gang fight,quán wǔ háng,3435
缺门,gap,quē mén,3436
热得快,immersion heater,rè dé kuài,3437
认贼作父,clasp an enemy to one&apos;s bosom,rèn zéi zuò fù,3438
溶蚀,corrosion,róng shí,3439
肉孜节,Meat Festival,ròu zī jié,3440
如隔三秋,seems like three years,rú gé sān qiū,3441
如芒在背,restless,rú máng zài bèi,3442
锐眼,Sharp eye,ruì yǎn,3443
撒酒疯,be drunk and act crazy,sā jiǔ fēng,3444
塞牙,get stuck between the teeth,sāi yá,3445
三八妇女节,Women&apos;s Day,sān bā fù nv3 jié,3446
三花脸,opera clown,sān huā liǎn,3447
沙碛,desert,shā qì,3448
傻瓜相机,Point and shoot camera,shǎ guā xiàng jī,3449
扇坠,fan pendants,shàn zhuì,3450
烧心,Heartburn,shāo xīn,3451
少白头,ShaoBaiTou,shào bái tóu,3452
蛇蜕,Snake slough,shé tuì,3453
生理盐水,normal saline,shēng lǐ yán shuǐ,3454
生荣死哀,lament at the death of a famous man,shēng róng sǐ āi,3455
绳墨,Rope ink,shéng mò,3456
失墒,lose moisture,shī shāng,3457
失贞,Infidelity,shī zhēn,3458
石笔,Stone pen,shí bǐ,3459
市制,Municipal system,shì zhì,3460
试场,examination hall,shì chǎng,3461
柿霜,Persimmon frost,shì shuāng,3462
手写体,Handwriting,shǒu xiě tǐ,3463
熟土,Mellow soil,shú tǔ,3464
暑伏,dog days,shǔ fú,3465
数词,numeral,shù cí,3466
双肩挑,shoulder both professional and administrative work in the same department,shuāng jiān tiāo,3467
双响,Double sound,shuāng xiǎng,3468
水洗布,washed cloth,shuǐ xǐ bù,3469
税案,Tax case,shuì àn,3470
顺意,Agreeable,shùn yì,3471
司库,treasurer,sī kù,3472
司药,Department of Medicine,sī yào,3473
撕肝裂肺,Tearing liver and splitting lung,sī gān liè fèi,3474
死读书,Dead reading,sǐ dú shū,3475
松烟,Pine smoke,sōng yān,3476
素愿,Plain wish,sù yuàn,3477
随风倒,Fall with the wind,suí fēng dǎo,3478
胎发,Fetal hair,tāi fà,3479
台鉴,attention,tái jiàn,3480
抬头纹,Raised head lines,tái tóu wén,3481
弹簧门,Spring door,tán huáng mén,3482
炭黑,carbon black,tàn hēi,3483
天差地远,there is a vast difference between the two,tiān chā dì yuǎn,3484
填方,fill,tián fāng,3485
挑错儿,deliberately find fault with sb.,tiāo cuò ér,3486
跳房子,Jump house,tiào fáng zi,3487
跳皮筋儿,Jump from skin to skin,tiào pí jīn er,3488
贴本儿,Pasted copy,tiē běn ér,3489
通览,Overview,tōng lǎn,3490
通权达变,be capable of versatility,tōng quán dá biàn,3491
偷营,Camp stealing,tōu yíng,3492
徒托空言,only make empty promises,tú tuō kōng yán,3493
土名,Local name,tǔ míng,3494
土腥气,the smell of soil,tǔ xīng qì,3495
兔唇,harelip,tù chún,3496
团籍,League membership,tuán jí,3497
团圆节,Reunion day,tuán yuán jié,3498
颓靡,Decadence,tuí mǐ,3499
拖堂,Tardy Hall,tuō táng,3500
脱胶,Degumming,tuō jiāo,3501
脱漏,Leakage,tuō lòu,3502
脱卸,Unloading,tuō xiè,3503
袜筒,Sock tube,wà tǒng,3504
弯度,curvature,wān dù,3505
弯头,Elbow,wān tóu,3506
丸剂,Pill,wán jì,3507
玩儿完,It&apos;s over,wán er wán,3508
婉顺,Wanshun,wǎn shùn,3509
万能胶,All-purpose adhesive,wàn néng jiāo,3510
委培,Abandonment training,wěi péi,3511
温课,review lessons,wēn kè,3512
文契,Deed,wén qì,3513
文胸,Bras,wén xiōng,3514
窝工,Idleness,wō gōng,3515
诬指,False accusation,wū zhǐ,3516
无头苍蝇,"Headless chicken ",wú tóu cāng yíng,3517
芜菁,Turnip,wú jīng,3518
五方杂处,a place where all kinds of people live,wǔ fāng zá chǔ,3519
舞迷,Dance fans,wǔ mí,3520
雾茫茫,It&apos;s foggy,wù máng máng,3521
吸顶灯,Ceiling lamp,xī dǐng dēng,3522
吸墨纸,Blotting paper,xī mò zhǐ,3523
析疑,Analysis of doubts,xī yí,3524
锡克教,Sikhism,xī kè jiāo,3525
洗发精,Shampoo,xǐ fā jīng,3526
下车伊始,the moment one alights from the official carriage,xià chē yī shǐ,3527
下聘,Underemployment,xià pìn,3528
衔冤,An injustice,xián yuān,3529
现成饭,Ready to eat,xiàn chéng fàn,3530
馅儿饼,Pie,xiàn er bǐng,3531
香橙,Orange,xiāng chéng,3532
香肚,Sweet tripe,xiāng dǔ,3533
湘菜,Hunan cuisine,xiāng cài,3534
消声器,muffler,xiāo shēng qì,3535
消歇,Rest,xiāo xiē,3536
萧规曹随,follow in sb.&apos;s footsteps,xiāo guī cáo suí,3537
小别,temporary separation,xiǎo bié,3538
晓以利害,of the consequences,xiǎo yǐ lì hài,3539
写家,calligrapher,xiě jiā,3540
血糊糊,bloodstained,xiě hū hū,3541
泻肚子,have diarrhea,xiè dù zi,3542
信筒,Letter box,xìn tǒng,3543
行李房,Luggage room,xíng li fáng,3544
醒木,Wake up,xǐng mù,3545
凶耗,Murder,xiōng hào,3546
凶宅,unlucky abode,xiōng zhái,3547
胸膜炎,pleurisy,xiōng mó yán,3548
雄视,Xiongshi,xióng shì,3549
休怪,don&apos;t blame,xiū guài,3550
秀挺,tall and elegant,xiù tǐng,3551
袖珍本,pocket edition,xiù zhēn běn,3552
虚飘飘,In vain,xū piāo piāo,3553
玄之又玄,mystery of mysteries,xuán zhī yòu xuán,3554
削肩,Shoulder shaving,xuē jiān,3555
穴播,Hole sowing,xué bō,3556
寻章摘句,select passages and choose phrases,xún zhāng zhāi jù,3557
压车,Pressure car,yā chē,3558
咽喉炎,iaryngopharyngitis,yān hóu yán,3559
妍丽,Yan Li,yán lì,3560
盐滩,Salt flats,yán tān,3561
演期,Performance period,yǎn qī,3562
唁函,letter of condolence,yàn hán,3563
验钞机,Currency Detector,yàn chāo jī,3564
养眼,visually attractive,yǎng yǎn,3565
妖风,evil wind,yāo fēng,3566
摇笔杆儿,Crayon,yáo bǐ gǎn er,3567
摇唇鼓舌,talk glibly,yáo chún gǔ shé,3568
咬舌,Bite the tongue,yǎo shé,3569
夜光表,Luminous watch,yè guāng biǎo,3570
一得之见,a one-sided view,yī dé zhī jiàn,3571
一锅端,round up all enemies in one fell swoop,yī guō duān,3572
一叶知秋,one falling leaf is indicative of the coming of autumn,yī yè zhī qiū,3573
异日,Another day,yì rì,3574
薏米,Job&apos;s tears,yì mǐ,3575
殷富,rich,yīn fù,3576
淫亵,Obscene,yín xiè,3577
荫翳,Shadow,yīn yì,3578
英年,youthful years,yīng nián,3579
痈疽,Carbuncle,yōng jū,3580
幽婉,Subtle,yōu wǎn,3581
余风,Afterwind,yú fēng,3582
余勇可贾,still to have some fight left in one,yú yǒng kě gǔ,3583
羽纱,Feather yarn,yǔ shā,3584
驭手,Master,yù shǒu,3585
欲壑难填,greed is like a valley that can never be filled,yù hè nán tián,3586
圆钢,Round steel,yuán gāng,3587
云崖,Yunya,yún yá,3588
臧否人物,comment different characters,zāng pǐ rén wù,3589
藏袍,Tibetan cloak,cáng páo,3590
早搏,Premature beat,zǎo bó,3591
早造,early-harvested crop,zǎo zào,3592
藻饰,Alginate decoration,zǎo shì,3593
择友,choose friends,zé yǒu,3594
沾花惹草,be promiscuous in sex relations,zhān huā rě cǎo,3595
谵妄,Delirium,zhān wàng,3596
战争贩子,Warmonger,zhàn zhēng fàn zǐ,3597
招眼,Eye catching,zhāo yǎn,3598
找米下锅,Find rice to cook,zhǎo mǐ xià guō,3599
找平,Leveling,zhǎo píng,3600
找窍门,Find the trick,zhǎo qiào mén,3601
折叠床,Folding bed,zhé dié chuáng,3602
诊疗所,Clinic,zhěn liáo suǒ,3603
争嘴,Bickering,zhēng zuǐ,3604
征引,Citation,zhēng yǐn,3605
职务工资,Post salary,zhí wù gōng zī,3606
旨要,Purport,zhǐ yào,3607
中提琴,Viola,zhōng tí qín,3608
钟鼎文,inscriptions on ancient bronze objects,zhōng dǐng wén,3609
猪倌儿,swineherd,zhū guān er,3610
竹箱,Bamboo box,zhú xiāng,3611
助桀为虐,evildoers help one another,zhù jié wéi nuè,3612
著作人,Author,zhù zuò rén,3613
抓差,Grasp,zhuā chā,3614
撞骗,Swindle,zhuàng piàn,3615
撞针,firing pin,zhuàng zhēn,3616
追缉,Pursuit,zhuī jī,3617
濯濯,Zhuo Zhuo,zhuó zhuó,3618
滋蔓,grow vigorously,zī màn,3619
子囊,Ascus,zǐ náng,3620
自咎,Self blame,zì jiù,3621
自况,compare oneself to,zì kuàng,3622
宗主权,Suzerainty,zōng zhǔ quán,3623
总起来看,All in all,zǒng qǐ lái kàn,3624
足金,Full gold,zú jīn,3625
钻劲儿,With great energy,zuàn jìn ér,3626
嘴碎,Broken mouth,zuǐ suì,3627
尊驾,Respectfully,zūn jià,3628
作脸,make a good showing,zuò liǎn,3629
挨边儿,To the side,āi biān ér,3630
安土重迁,hate to leave a place where one has lived long,ān tǔ zhòng qiān,3631
笆斗,A fence,bā dǒu,3632
罢教,teacher &apos;s strike,bà jiào,3633
白案,A white case,bái àn,3634
白道,Bai Dao,bái dào,3635
拜物教,fetishism,bài wù jiào,3636
帮补,Helping,bāng bǔ,3637
胞兄弟,Sibling,bāo xiōng di,3638
宝号,Baohao,bǎo hào,3639
报失,Report loss,bào shī,3640
报站,Station announcement,bào zhàn,3641
背筐,Back basket,bēi kuāng,3642
悲思,Sad thinking,bēi sī,3643
碑额,Inscription,bēi é,3644
备悉,Note,bèi xī,3645
笨头笨脑,stupid,bèn tóu bèn nǎo,3646
绷脸,Taut face,běng liǎn,3647
迸飞,Flying,jìn fēi,3648
笔套,sheath of a pen,bǐ tào,3649
笔形,Pen shape,bǐ xíng,3650
碧油油,Green oil,bì yóu yóu,3651
变色镜,Photochromic glasses,biàn sè jìng,3652
辩诉,Plea,biàn sù,3653
表针,Watch Pin,biǎo zhēn,3654
裱褙,Mounting,biǎo bèi,3655
冰床,Ice bed,bīng chuáng,3656
驳岸,Revetment,bó àn,3657
薄荷脑,"menthol ",bò he nǎo,3658
擘划,Break the line,bò huà,3659
不成才,No talent,bù chéng cái,3660
不大离,Not far away,bù dà lí,3661
不冻港,Ice free port,bù dòng gǎng,3662
不老少,"No, young and old",bù lǎo shào,3663
步人后尘,follow the footsteps,bù rén hòu chén,3664
簿籍,account books,bù jí,3665
彩饰,Decoration,cǎi shì,3666
菜店,greengrocer,cài diàn,3667
残疾车,Disabled vehicle,cán jí chē,3668
残卷,scroll fragment,cán juàn,3669
苍哑,hoarse,cāng yǎ,3670
插一杠子,Take the plunge,chā yī gàng zi,3671
查铺,Shop search,chá pù,3672
拆零,sell piece by piece,chāi líng,3673
拆卖,Open sale,chāi mài,3674
馋鬼,piggish,chán guǐ,3675
长法,Long method,cháng fǎ,3676
常套,Routine,cháng tào,3677
超假,Super vacation,chāo jiǎ,3678
车载斗量,numerous,chē zài dǒu liáng,3679
车闸,Brake,chē zhá,3680
嗔怨,Resentment,chēn yuàn,3681
晨霜,Morning frost,chén shuāng,3682
撑场面,Support the scene,chēng chǎng miàn,3683
承允,promise,chéng yǔn,3684
惩一儆百,make an example of sb,chéng yī jǐng bǎi,3685
逞英雄,Be a hero,chěng yīng xióng,3686
吃不来,I can&apos;t eat it,chī bu lái,3687
吃得来,Eat well,chī de lái,3688
冲浪板,Surf board,chōng làng bǎn,3689
臭椿,ailanthus,chòu chūn,3690
臭皮囊,Stinky skin bag,chòu pí náng,3691
出份子,Out of the elements,chū fèn zǐ,3692
出徒,Apprentice,chū tú,3693
出位,Stand out,chū wèi,3694
出掌,take up a position,chū zhǎng,3695
厨工,Kitchen worker,chú gōng,3696
畜圈,Stockyard,chù quān,3697
穿凿附会,farfetched,chuān záo fù huì,3698
传粉,pollination,chuán fěn,3699
传技,Pass on skills,chuán jì,3700
传经送宝,pass on experience,chuán jīng sòng bǎo,3701
垂直绿化,Vertical greening,chuí zhí lv4 huà,3702
戳儿,Stamp,chuō ér,3703
磁暴,magnetic storm,cí bào,3704
次货,Inferior goods,cì huò,3705
枞树,Fir tree,cōng shù,3706
簇生,Cluster,cù shēng,3707
攒聚,Gather together,cuán jù,3708
存案,On file,cún àn,3709
搭错车,Take the wrong bus,dā cuò chē,3710
搭肩,Shoulder to shoulder,dā jiān,3711
答数,answer,dá shù,3712
打小算盘,play for peanuts,dǎ xiǎo suàn pán,3713
打样,Proofing,dǎ yàng,3714
大赦令,amnesty,dà shè lìng,3715
大显神通,make the mare go,dà xiǎn shén tōng,3716
大月,Big moon,dà yuè,3717
但书,proviso,dàn shū,3718
蛋品,Egg products,dàn jīng,3719
蛋青,Egg white,dàn qīng,3720
当中间儿,Be in the middle,dāng zhōng jiàn er,3721
当子,space in between,dāng zi,3722
导板,Guide plate,dǎo bǎn,3723
倒彩,Boo,dào cǎi,3724
倒果为因,put the cart before the horse,dào guǒ wéi yīn,3725
得脸,Face,dé liǎn,3726
迪吧,"Dee, right",dí bā,3727
笛膜,Flute membrane,dí mó,3728
地动仪,Seismograph,dì dòng yí,3729
地政,Land Administration,dì zhèng,3730
颠茄,belladonna,diān qié,3731
点卯,Point Mao,diǎn mǎo,3732
电磁炉,Electromagnetic furnace,diàn cí lú,3733
