phrase,en,pronunciation,id
前腿,Foreleg,qián tuǐ,5890
戗,Berm,qiàng,5891
切花,Cut flowers,qiē huā,5892
青果,Green fruit,qīng guǒ,5893
青灰,Grey,qīng huī,5894
屈尊,Condescending,qū zūn,5895
趋附,Convergence,qū fù,5896
撒网,cast a net,sā wǎng,5897
丧偶,Widowed,sàng ǒu,5898
搔痒,Itching,sāo yǎng,5899
上半天,The first half of the day,shàng bàn tiān,5900
稍许,A little bit,shāo xǔ,5901
甚嚣尘上,cause a temporary clamour,shèn xiāo chén shàng,5902
师友,Teachers and friends,shī yǒu,5903
实数,real number,shí shù,5904
拾零,ten,shí líng,5905
手雷,antitank grenade,shǒu léi,5906
售卖,Sale,shòu mài,5907
秫秸,Sorghum stalk,shú jiē,5908
耍赖,To cheat,shuǎ lài,5909
税后,After tax,shuì hòu,5910
随行就市,fluctuate in line with market conditions,suí háng jiù shì,5911
梭镖,spear,suō biāo,5912
塔林,Tallinn,tǎ lín,5913
钛白,Titanium dioxide,tài bái,5914
田螺,Snail,tián luó,5915
停飞,Grounded,tíng fēi,5916
同理,In the same way,tóng lǐ,5917
头绳,Headband,tóu shéng,5918
投送,Projection,tóu sòng,5919
荼毒,Tea poison,tú dú,5920
涂脂抹粉,prettify,tú zhī mǒ fěn,5921
脱稿,Out of print,tuō gǎo,5922
万人空巷,the whole town turns out to,wàn rén kōng xiàng,5923
妄动,Act rashly,wàng dòng,5924
倭瓜,Japanese melon,wō guā,5925
无休无止,Endless,wú xiū wú zhǐ,5926
消气,Disinflation,xiāo qì,5927
楔子,Wedge,xiē zǐ,5928
挟带,Entrainment,xié dài,5929
卸载,uninstall,xiè zài,5930
心灰意懒,lose heart,xīn huī yì lǎn,5931
信风,trade wind,xìn fēng,5932
兄嫂,Brother and sister in law,xiōng sǎo,5933
袖标,Armband,xiù biāo,5934
绣鞋,embroider shoes,xiù xié,5935
虚度,Idle away,xū dù,5936
血书,Blood book,xuè shū,5937
言教,Sermon,yán jiào,5938
养畜,Raising livestock,yǎng chù,5939
摇旗呐喊,bang the drum for sb.,yáo qí nà hǎn,5940
野营,camp,yě yíng,5941
胰子,Pancrease,yí zǐ,5942
疑忌,Doubt,yí jì,5943
轶闻,anecdote,yì wén,5944
逸闻,Anecdotes,yì wén,5945
肄业,Study abroad,yì yè,5946
用做,Use for,yòng zuò,5947
鱼目混珠,pass off the sham as the genuine,yú mù hùn zhū,5948
玉镯,Jade Bracelet,yù zhuó,5949
预热,preheat,yù rè,5950
岳丈,Father in law,yuè zhàng,5951
贼心,A thief&apos;s heart,zéi xīn,5952
增刊,Supplement,zēng kān,5953
赠言,A gift,zèng yán,5954
真凭实据,conclusive evidence,zhēn píng shí jù,5955
正告,Warning,zhèng gào,5956
政教,Politics and religion,zhèng jiāo,5957
症候,symptom,zhèng hòu,5958
治世,Governing the world,zhì shì,5959
致哀,Mourning,zhì āi,5960
肿块,tumor,zhǒng kuài,5961
赘述,Repeat,zhuì shù,5962
子午线,meridian,zǐ wǔ xiàn,5963
自投罗网,fall into a snare,zì tóu luó wǎng,5964
自由职业,liberal professions,zì yóu zhí yè,5965
族谱,Genealogy,zú pǔ,5966
纂修,Compilation,zuǎn xiū,5967
作梗,To obstruct,zuò gěng,5968
阿拉伯数字,Arabic numerals,ā lā bó shù zì,5969
板斧,Hatchet,bǎn fǔ,5970
庇护所,sanctuary,bì hù suǒ,5971
编年史,chronicle,biān nián shǐ,5972
不劳而获,get without any labor without doing any work,bù láo ér huò,5973
不信邪,Don&apos;t believe in evil,bù xìn xié,5974
擦黑儿,Brush black,cā hēi er,5975
长明灯,Ever burning lamp,cháng míng dēng,5976
潮涌,The tide is surging,cháo yǒng,5977
重奏,Quartet,chóng zòu,5978
葱花,chopped green onion,cōng huā,5979
粗黑,Rough black,cū hēi,5980
粗疏,Careless,cū shū,5981
答礼,Reply,dá lǐ,5982
大敌当前,be confronted with a formidable enemy,dà dí dāng qián,5983
大放异彩,Brilliant,dà fàng yì cǎi,5984
导论,introduction,dǎo lùn,5985
倒票,speculative reselling of tickets,dǎo piào,5986
倒转,Reversal,dào zhuǎn,5987
嫡系,Lineage,dí xì,5988
第一人称,first person,dì yī rén chēng,5989
叠翠,grove upon grove of green trees,dié cuì,5990
洞穿,Penetrating,dòng chuān,5991
洞天,Dongtian,dòng tiān,5992
斗气,Fighting spirit,dòu qì,5993
豆荚,Pods,dòu jiá,5994
蛾子,moth,é zi,5995
法式,French,fǎ shì,5996
反串,Anti string,fǎn chuàn,5997
肥效,Fertilizer efficiency,féi xiào,5998
分毫,Nothing,fēn háo,5999
分赃,Share the spoils,fēn zāng,6000
坟茔,grave,fén yíng,6001
粪堆,dunghill,fèn duī,6002
风行一时,be all the rage the go,fēng xíng yī shí,6003
蜂巢,hive,fēng cháo,6004
蜂王,queen bee,fēng wáng,6005
奉调,In tune,fèng diào,6006
佛殿,hall of a Buddhist temple,fó diàn,6007
覆没,Annihilation,fù mò,6008
干洗,dry cleaning,gān xǐ,6009
高架桥,viaduct,gāo jià qiáo,6010
告竣,It&apos;s over,gào jùn,6011
根本法,Fundamental law,gēn běn fǎ,6012
耿耿,Geng Geng,gěng gěng,6013
谷雨,grain rain,gǔ yǔ,6014
官署,Government offices,guān shǔ,6015
合不来,unable to get along with,hé bu lái,6016
合于,Fit in,hé yú,6017
和好,Make up,hé hǎo,6018
河槽,Channel,hé cáo,6019
后舱,Rear cabin,hòu cāng,6020
后视镜,Rearview mirror,hòu shì jìng,6021
划子,a canoe,huá zi,6022
环形山,Crater,huán xíng shān,6023
荒诞不经,be a wild legend,huāng dàn bù jīng,6024
黄了,came to nothing,huáng le,6025
极光,aurora,jí guāng,6026
家长里短,small household affairs,jiā cháng lǐ duǎn,6027
假球,Fixing,jiǎ qiú,6028
劫数,inexorable doom,jié shù,6029
狙击,Sniper,jū jī,6030
爵位,Title,jué wèi,6031
君临,King&apos;s landing,jūn lín,6032
客套话,Polite remarks,kè tào huà,6033
夸口,boast,kuā kǒu,6034
快马加鞭,at top speed,kuài mǎ jiā biān,6035
岿然不动,steadfastly stand on one&apos;s ground,kuī rán bù dòng,6036
拉网,Draw a net,lā wǎng,6037
老谋深算,make every move only after mature deliberation,lǎo móu shēn suàn,6038
冷宫,Cold palace,lěng gōng,6039
良宵,happy night,liáng xiāo,6040
聊以,Chat with,liáo yǐ,6041
裂化,cracking,liè huà,6042
龙凤呈样,Dragon and Phoenix,lóng fèng chéng yàng,6043
路牌,Road signs,lù pái,6044
旅游车,Tour bus,lv3 yóu chē,6045
卖乖,Show off,mài guāi,6046
没商量,irretrievable,méi shāng liáng,6047
闷坐,Sit down,mèn zuò,6048
目力,Eyesight,mù lì,6049
内中,Neizhong,nèi zhōng,6050
袅娜,Niao Na,niǎo nuó,6051
怒潮,A wave of anger,nù cháo,6052
期中,Mid term,qī zhōng,6053
祈愿,Pray,qí yuàn,6054
签收,Sign for,qiān shōu,6055
潜流,Undercurrent,qián liú,6056
穹顶,dome,qióng dǐng,6057
遒劲,Powerful,qiú jìng,6058
曲面,curved surface,qū miàn,6059
取火,Take fire,qǔ huǒ,6060
全名,full name,quán míng,6061
拳术,Boxing,quán shù,6062
人工呼吸,Artificial respiration,rén gōng hū xī,6063
荏苒,Time flies,rěn rǎn,6064
肉搏,fight hand-to-hand,ròu bó,6065
辱没,Insult,rǔ mò,6066
三相,three-phase,sān xiāng,6067
深明大义,understand the important principle thoroughly,shēn míng dà yì,6068
生闷气,Sulking,shēng mèn qì,6069
盛誉,High reputation,shèng yù,6070
识趣,Insight,shí qù,6071
试纸,Test paper,shì zhǐ,6072
收纳,Storage,shōu nà,6073
手艺人,Craftsman,shǒu yì rén,6074
首功,merit for the number of enemy beheaded,shǒu gōng,6075
水房,Water house,shuǐ fáng,6076
贪玩儿,Fun,tān wán ér,6077
糖衣炮弹,sugar coated bullet,táng yī pào dàn,6078
特指,Special reference,tè zhǐ,6079
腾跃,Leaping,téng yuè,6080
腾云驾雾,become an immortal,téng yún jià wù,6081
锑,antimony,tī,6082
天马行空,a powerful and unconstrained style,tiān mǎ xíng kōng,6083
甜食,sweet food,tián shí,6084
童声,Children&apos;s voice,tóng shēng,6085
偷梁换柱,steal the beams and pillars and replace them with rotten timbers,tōu liáng huàn zhù,6086
头昏眼花,dizzy,tóu hūn yǎn huā,6087
瓦工,Bricklayer,wǎ gōng,6088
外院,Outer courtyard,wài yuàn,6089
晚熟,late-maturing,wǎn shú,6090
万象更新,everything looks fresh and gay,wàn xiàng gēng xīn,6091
妄自菲薄,improperly belittle oneself,wàng zì fěi bó,6092
乌龙茶,Oolong Tea,wū lóng chá,6093
吸力,suction,xī lì,6094
下怀,I&apos;m in the mood,xià huái,6095
相好,Love each other,xiāng hǎo,6096
小手指,little finger,xiǎo shǒu zhǐ,6097
歇后语,Xiehouyu,xiē hòu yǔ,6098
心包,pericardium,xīn bāo,6099
药性,Drug properties,yào xìng,6100
一病不起,take to one &apos;s bed and never leave it again,yī bìng bù qǐ,6101
一股脑儿,altogether,yī gǔ nǎo er,6102
一挥而就,just a flourish of the pen and it &apos;s done,yī huī ér jiù,6103
易爆,"explosive ",yì bào,6104
音质,tone quality,yīn zhì,6105
迎头痛击,deal a frontal attack,yíng tóu tòng jī,6106
永诀,Yongjue,yǒng jué,6107
咏叹,Chant,yǒng tàn,6108
有生,Living,yǒu shēng,6109
鱼皮,Fish skin,yú pí,6110
月宫,moon,yuè gōng,6111
遭劫,Be robbed,zāo jié,6112
造次,rash,zào cì,6113
造影,radiography,zào yǐng,6114
斋戒,fast,zhāi jiè,6115
樟木,Camphor wood,zhāng mù,6116
掌上明珠,a pearl in the palm,zhǎng shàng míng zhū,6117
正果,Right fruit,zhèng guǒ,6118
中气,Zhongqi,zhōng qì,6119
周详,Detailed,zhōu xiáng,6120
周遭,Around,zhōu zāo,6121
驻在国,Host country,zhù zài guó,6122
转弯抹角,full of twists and turns,zhuǎn wān mò jiǎo,6123
壮健,Strong and healthy,zhuàng jiàn,6124
罪有应得,deserve one&apos;s punishment,zuì yǒu yīng dé,6125
做礼拜,to worship,zuò lǐ bài,6126
案由,Cause of action,àn yóu,6127
白话诗,free verse written in vernacular,bái huà shī,6128
百闻不如一见,Seeing is believing.,bǎi wén bù rú yī jiàn,6129
败家,A black sheep,bài jiā,6130
胞弟,younger brother,bāo dì,6131
碑石,tablet stone,bēi shí,6132
北斗星,The Big Dipper,běi dǒu xīng,6133
备件,spare part,bèi jiàn,6134
锛,Oh,bēn,6135
笔耕,Pen ploughing,bǐ gēng,6136
别针,Pin,bié zhēn,6137
秉笔,Hold the pen,bǐng bǐ,6138
不可终日,be unable to carry on even for a single day,bù kě zhōng rì,6139
不足取,Not enough,bù zú qǔ,6140
菜色,Dishes,cài sè,6141
侧柏,Platycladus orientalis,cè bǎi,6142
长臂猿,Gibbon,cháng bì yuán,6143
车轴,axle,chē zhóu,6144
触须,Tentacles,chù xū,6145
从略,be omitted,cóng lvè,6146
搭伙,to board,dā huǒ,6147
打拼,fight,dǎ pīn,6148
打头阵,Take the lead,dǎ tóu zhèn,6149
大烟鬼,Big smoker,dà yān guǐ,6150
导报,guide,dǎo bào,6151
灯油,paraffin oil,dēng yóu,6152
镫,Stapes,dèng,6153
递补,Supplement by stages,dì bǔ,6154
第一把手,Number one,dì yī bǎ shǒu,6155
电化教育,audio-visual education programme,diàn huà jiào yù,6156
东瀛,Japan,dōng yíng,6157
东正教,The Orthodox Church,dōng zhèng jiào,6158
独角戏,Monologue,dú jiǎo xì,6159
短枪,Shotgun,duǎn qiāng,6160
断案,Settle a case,duàn àn,6161
对调,Swap,duì diào,6162
趸船,pontoon,dǔn chuán,6163
反掌,Reverse palm,fǎn zhǎng,6164
返销,Resale,fǎn xiāo,6165
封皮,a front cover,fēng pí,6166
糕饼,Pastry,gāo bǐng,6167
咯吱,Creak,gē zhī,6168
各取所需,each takes what he needs,gè qǔ suǒ xū,6169
各执一词,each sticks to his argument,gè zhí yī cí,6170
姑嫂,My aunt,gū sǎo,6171
故我,So I,gù wǒ,6172
海味,Seafood,hǎi wèi,6173
耗用,expend,hào yòng,6174
荷包蛋,Poached Egg,hé bāo dàn,6175
贺年,New year&apos;s greetings,hè nián,6176
横肉,Crossbred meat,héng ròu,6177
后年,the year after next,hòu nián,6178
胡言,raving,hú yán,6179
划桨,Rowing,huà jiǎng,6180
画稿,Drawings,huà gǎo,6181
回头客,Repeat customers,huí tóu kè,6182
魂飞魄散,stigmata,hún fēi pò sàn,6183
豁亮,spacious and bright,huò liàng,6184
鸡肋,chicken ribs,jī lèi,6185
基底,basal,jī dǐ,6186
寄宿生,Boarders,jì sù shēng,6187
假牙,false teeth,jiǎ yá,6188
简化字,Simplified characters,jiǎn huà zì,6189
尽数,totally,jìn shù,6190
旧俗,Old customs,jiù sú,6191
绝然,Absolutely,jué rán,6192
开讲,Let&apos;s talk,kāi jiǎng,6193
狼狈为奸,work hand in glove with,láng bèi wéi jiān,6194
老好人,Good old man,lǎo hǎo rén,6195
老态,one&apos;s old way,lǎo tài,6196
累进,Progressive,lěi jìn,6197
礼数,Courtesy,lǐ shù,6198
链球菌,streptococcus,liàn qiú jūn,6199
量度,measurement,liáng dù,6200
令箭,an arrow used as a token of authority,lìng jiàn,6201
龙宫,Dragon Palace,lóng gōng,6202
轮空,Wheel space,lún kōng,6203
罗织,Luozhi,luó zhī,6204
卖方市场,Seller&apos;s market,mài fāng shì chǎng,6205
毛巾被,Towel quilt,máo jīn bèi,6206
冒名顶替,take another&apos;s place by counterfeiting,mào míng dǐng tì,6207
没事人,not care in the least,méi shì rén,6208
门面房,Front room,mén miàn fáng,6209
蒙人,cheat,méng rén,6210
弥勒,Maitreya,mí lè,6211
墨客,Mohist,mò kè,6212
闹脾气,Have a bad temper,nào pí qì,6213
内海,Inland sea,nèi hǎi,6214
逆耳,Against the ear,nì ěr,6215
逆子,Adversity,nì zǐ,6216
腻味,Disgusting,nì wèi,6217
念咒,Chant a mantra,niàn zhòu,6218
尿尿,Urinate,niào niào,6219
脾脏,spleen,pí zàng,6220
凄怆,Pathetic,qī chuàng,6221
卡子,Clip,qiǎ zi,6222
钱眼儿,square hole in the middle of a copper coin,qián yǎn ér,6223
亲骨肉,Flesh and blood,qīn gǔ ròu,6224
痧,Sha,shā,6225
闪避,Dodge,shǎn bì,6226
赏析,appreciation,shǎng xī,6227
上紧,Tighten,shàng jǐn,6228
稍息,stand at ease,shào xī,6229
舌苔,coating on the tongue,shé tāi,6230
申述,Representations,shēn shù,6231
失算,Miscalculation,shī suàn,6232
时间性,Timeliness,shí jiān xìng,6233
世风,Social customs,shì fēng,6234
手抄本,Manuscripts,shǒu chāo běn,6235
署理,Acting,shǔ lǐ,6236
庶务,general affairs,shù wù,6237
水吧,Water Bar,shuǐ bā,6238
私党,Private party,sī dǎng,6239
松快,relax,sōng kuài,6240
缩手缩脚,shrink with cold,suō shǒu suō jiǎo,6241
贪生怕死,cravenly cling to life instead of braving death,tān shēng pà sǐ,6242
弹射,Ejection,tán shè,6243
调制解调器,Modem,tiáo zhì jiě tiáo qì,6244
铁案,ironclad case,tiě àn,6245
无方,No way,wú fāng,6246
无利可图,Unprofitable,wú lì kě tú,6247
吸盘,sucker,xī pán,6248
吸氧,Oxygen inhalation,xī yǎng,6249
瞎编,fabricate,xiā biān,6250
限时,Time limit,xiàn shí,6251
橡皮筋,elastic,xiàng pí jīn,6252
骁骑,Valiant cavalry,xiāo qí,6253
挟制,Coercion,xié zhì,6254
行李箱,trunk,xíng li xiāng,6255
行窃,Stealing,xíng qiè,6256
凶暴,Ferocious,xiōng bào,6257
雄才大略,great talent and bold vision,xióng cái dà luè,6258
絮叨,Ramble on,xù dāo,6259
悬梁,Cantilever beam,xuán liáng,6260
烟熏火燎,Smoke and fire,yān xūn huǒ liǎo,6261
眼镜蛇,cobra,yǎn jìng shé,6262
羊绒衫,Cashmere sweater,yáng róng shān,6263
洋灰,Ash,yáng huī,6264
异言,Strange words,yì yán,6265
译介,translate and write an introduction,yì jiè,6266
音高,pitch,yīn gāo,6267
用饭,have a meal,yòng fàn,6268
用刑,put sb. to torture,yòng xíng,6269
游逛,Stroll,yóu guàng,6270
游医,Travelling doctor,yóu yī,6271
渔利,Profiteering,yú lì,6272
郁郁寡欢,feel depressed,yù yù guǎ huān,6273
元曲,Yuanqu,yuán qǔ,6274
云气,Cloud,yún qì,6275
早衰,Premature senility,zǎo shuāi,6276
皂白,Saponification,zào bái,6277
增拨,Additional allocation,zēng bō,6278
增压,pressure boost,zēng yā,6279
瞻望,Looking forward,zhān wàng,6280
振臂,Arm shaking,zhèn bì,6281
征象,sign,zhēng xiàng,6282
止息,cease,zhǐ xī,6283
中专生,Technical secondary school students,zhōng zhuān shēng,6284
终局,The end,zhōng jú,6285
珠联璧合,each improves by association with the other,zhū lián bì hé,6286
住院部,Inpatient Department,zhù yuàn bù,6287
转体,Twist,zhuǎn tǐ,6288
追诉,prosecution,zhuī sù,6289
坠子,Pendant,zhuì zǐ,6290
坐吃山空,"sit idle and eat , and in time one &apos;s whole fortune will be used up",zuò chī shān kōng,6291
悲切,Sorrowful,bēi qiè,6292
本日,Today,běn rì,6293
鞭长莫及,be beyond one &apos;s grasp,biān cháng mò jí,6294
不下于,No less than,bù xià yú,6295
不值一提,It&apos;s not worth mentioning,bù zhí yī tí,6296
猜谜,Guessing riddles,cāi mí,6297
撑持,Support,chēng chí,6298
雏鸡,chick,chú jī,6299
寸步不离,closely,cùn bù bù lí,6300
打白条,White paper,dǎ bái tiáo,6301
大动干戈,go to war,dà dòng gān gē,6302
代庖,Agency,dài páo,6303
带班,Lead a class,dài bān,6304
当啷,Jingle,dāng lāng,6305
党徒,Partisans,dǎng tú,6306
灯市,Light Market,dēng shì,6307
垫款,to make advances,diàn kuǎn,6308
定情,Make love,dìng qíng,6309
对角,Diagonally,duì jiǎo,6310
翻地,Turn over the land,fān dì,6311
凡夫俗子,ordinary people,fán fū sú zǐ,6312
菲薄,Thin,fěi bó,6313
分拨,Distribution,fēn bō,6314
粉白,pink white,fěn bái,6315
丰姿,Fengzi,fēng zī,6316
烽火台,the Beacon Tower,fēng huǒ tái,6317
刚愎自用,self-willed,gāng bì zì yòng,6318
高妙,ingenious,gāo miào,6319
工件,workpiece,gōng jiàn,6320
公假,Public holiday,gōng jià,6321
公诸,Gongzhu,gōng zhū,6322
诟病,Criticism,gòu bìng,6323
孤掌难鸣,cannot clap with one hand,gū zhǎng nán míng,6324
古装戏,costume play,gǔ zhuāng xì,6325
寡言,Few words,guǎ yán,6326
管保,guarantee,guǎn bǎo,6327
管账,keep accounts,guǎn zhàng,6328
归位,Homing,guī wèi,6329
归葬,return a body for burial in its homeland,guī zàng,6330
鬼魅,Ghosts,guǐ mèi,6331
蒿草,Artemisia,hāo cǎo,6332
合刊,Joint issue,hé kān,6333
核糖核酸,Ribonucleic acid,hé táng hé suān,6334
皇朝,feudal dynasty,huáng cháo,6335
毁誉,Discredit,huǐ yù,6336
荤腥,Meat and fishiness,hūn xīng,6337
活受罪,Live to suffer,huó shòu zuì,6338
肌腱,tendon,jī jiàn,6339
激光照排,Laser Phototypesetting,jī guāng zhào pái,6340
假公济私,promote one &apos;s private interests under the guise of serving the public,jiǎ gōng jì sī,6341
尖细,Tapering,jiān xì,6342
教友,Quakers,jiāo yǒu,6343
竭泽而渔,drain the pond to catch all the fish,jié zé ér yú,6344
解馋,Satisfy one&apos;s hunger,jiě chán,6345
警棍,Baton,jǐng gùn,6346
酒钱,Wine money,jiǔ qian,6347
咖啡因,caffeine,kā fēi yīn,6348
开胃,Appetizer,kāi wèi,6349
考分,Test scores,kǎo fēn,6350
窥测,Peep,kuī cè,6351
困守,Besieged,kùn shǒu,6352
劳务市场,market of labour services,láo wù shì chǎng,6353
老鸨,procuress,lǎo bǎo,6354
力争上游,aim high,lì zhēng shàng yóu,6355
立誓,vow,lì shì,6356
连用,Continuous use,lián yòng,6357
领航,Pilotage,lǐng háng,6358
令旗,flag of command,lìng qí,6359
流年,Fleeting time,liú nián,6360
露营,camping,lù yíng,6361
旅伴,travelling companion,lv3 bàn,6362
眯,Squint,mí,6363
明争暗斗,fight both with open and secret means,míng zhēng àn dòu,6364
木片,Wood chip,mù piàn,6365
目不斜视,be entirely absorbed,mù bù xié shì,6366
奶汁,Milk,nǎi zhī,6367
男工,Male worker,nán gōng,6368
暖棚,Greenhouses,nuǎn péng,6369
偶遇,come across,ǒu yù,6370
爬山虎,ivy,pá shān hǔ,6371
排字,Typesetting,pái zì,6372
旁敲侧击,attack by innuendo,páng qiāo cè jī,6373
狍子,Roe deer,páo zǐ,6374
扑闪,Flicker,pū shǎn,6375
谱曲,write music,pǔ qǔ,6376
七情六欲,the seven emotions and six sensory pleasures,qī qíng liù yù,6377
欺世盗名,deceive the public so as to build up a reputation,qī shì dào míng,6378
气象站,weather station,qì xiàng zhàn,6379
气壮山河,with a heroic spirit that conquers mountains and rivers,qì zhuàng shān hé,6380
汽配,Auto parts,qì pèi,6381
器质性,organic,qì zhì xìng,6382
掮客,Broker,qián kè,6383
强压,suppress,qiáng yā,6384
敲门砖,Stepping stone,qiāo mén zhuān,6385
切近,Approach,qiè jìn,6386
勤恳,Diligence,qín kěn,6387
穷鬼,poor wretch,qióng guǐ,6388
曲直,Qu Zhi,qū zhí,6389
曲牌,Qupai,qǔ pái,6390
去病,go sick,qù bìng,6391
人证,Witness,rén zhèng,6392
仁政,Benevolent government,rén zhèng,6393
如法炮制,be modeled on,rú fǎ páo zhì,6394
散佚,be scattered and lost,sàn yì,6395
山药蛋,Yam egg,shān yào dàn,6396
鞘,sheath,shāo,6397
十二生肖,Chinese Zodiac,shí èr shēng xiào,6398
时来运转,every dog has his day,shí lái yùn zhuǎn,6399
食道,esophagus,shí dào,6400
帅印,seal of a commander-in-chief,shuài yìn,6401
水果刀,Fruit knife,shuǐ guǒ dāo,6402
睡莲,Water lilies,shuì lián,6403
四平八稳,stand stable,sì píng bā wěn,6404
速算,Quick calculation,sù suàn,6405
添油加醋,adding the trimmings,tiān yóu jiā cù,6406
通论,general survey,tōng lùn,6407
退隐,Retiring,tuì yǐn,6408
卧车,sleeper,wò chē,6409
五角星,five-pointed star,wǔ jiǎo xīng,6410
西皮,Xipi,xī pí,6411
淅沥,patter,xī lì,6412
稀落,Sparse fall,xī luò,6413
稀松,Rare pine,xī sōng,6414
下巴颏儿,Chin Chin,xià ba kē er,6415
小家子气,appearing nervous in public,xiǎo jiā zi qì,6416
心理战,Psychological warfare,xīn lǐ zhàn,6417
心力交瘁,be mentally and physically exhausted,xīn lì jiāo cuì,6418
心如刀绞,be torn with grief,xīn rú dāo jiǎo,6419
行乞,beg,xíng qǐ,6420
胸腺,thymus,xiōng xiàn,6421
勋爵,Lord,xūn jué,6422
样带,Transect,yàng dài,6423
夜壶,chamber pot,yè hú,6424
一炮打响,become an instant success,yī pào dǎ xiǎng,6425
一泻千里,water rushes down and covers thousands of miles of land,yī xiè qiān lǐ,6426
依依惜别,be distressed at parting,yī yī xī bié,6427
仪礼,etiquette,yí lǐ,6428
以讹传讹,circulate erroneous reports,yǐ é chuán é,6429
义正词严,speak with justice,yì zhèng cí yán,6430
义正辞严,condemn justly and severely,yì zhèng cí yán,6431
隐退,Seclusion,yǐn tuì,6432
饮马,water horses,yǐn mǎ,6433
硬木,hardwood,yìng mù,6434
用茶,have a cup of tea,yòng chá,6435
约谈,interview,yuē tán,6436
照排,Phototypesetting,zhào pái,6437
这么样,That&apos;s it,zhè me yàng,6438
震级,magnitude,zhèn jí,6439
征粮,Grain collection,zhēng liáng,6440
正本清源,reform from the bottom,zhèng běn qīng yuán,6441
正眼,look straight,zhèng yǎn,6442
指环,ring,zhǐ huán,6443
竹楼,Bamboo house,zhú lóu,6444
自鸣钟,chime clock,zì míng zhōng,6445
自选动作,Optional Exercise,zì xuǎn dòng zuò,6446
纵横捭阖,be perpendicular and horizontal,zòng héng bǎi hé,6447
组画,Group paintings,zǔ huà,6448
祖业,Ancestors,zǔ yè,6449
坐大,Sit big,zuò dà,6450
哀告,Lament,āi gào,6451
拔除,Pull out,bá chú,6452
拔营,Pull out of camp,bá yíng,6453
耙,rake,bà,6454
白马王子,Prince charming,bái mǎ wáng zǐ,6455
白头偕老,live to old age in conjugal bliss,bái tóu xié lǎo,6456
板蓝根,Radix Isatidis,bǎn lán gēn,6457
棒喝,Stick to drink,bàng hè,6458
北极圈,arctic circle,běi jí quān,6459
壁立,Wall standing,bì lì,6460
宾至如归,guests feel at home,bīn zhì rú guī,6461
拨冗,find time in the midst of pressing affairs,bō rǒng,6462
侧翼,Flank,cè yì,6463
叉车,Forklift,chā chē,6464
察言观色,examine a man &apos;s language and observe his countenance,chá yán guān sè,6465
娼妇,Prostitute,chāng fù,6466
长颈鹿,giraffe,cháng jǐng lù,6467
超高速,Ultra high speed,chāo gāo sù,6468
酬报,Reward,chóu bào,6469
初民,primitive people,chū mín,6470
春荒,Spring famine,chūn huāng,6471
存疑,Doubt,cún yí,6472
大行星,Big planet,dà xíng xīng,6473
大姓,Big family name,dà xìng,6474
大义灭亲,punish one &apos;s own relations in the cause of justice,dà yì miè qīn,6475
等温,Isotherm,děng wēn,6476
地头蛇,Local snake,dì tóu shé,6477
第一性,primary,dì yī xìng,6478
电离层,the ionosphere,diàn lí céng,6479
刁民,Diao Min,diāo mín,6480
跌跤,fall,diē jiāo,6481
段长,Section length,duàn cháng,6482
断崖,Cliff,duàn yá,6483
矾,Alum,fán,6484
飞逝,Fly by,fēi shì,6485
非此即彼,either this or that,fēi cǐ jí bǐ,6486
风传,It&apos;s in the air,fēng chuán,6487
扶正祛邪,strengthening the body resistance to eliminate pathogenic factors,fú zhèng qū xié,6488
负罪,Be guilty,fù zuì,6489
干面,dried noodle,gān miàn,6490
稿本,manuscript,gǎo běn,6491
告罄,be exhausted,gào qìng,6492
骨碌碌,Hard work,gū lū lū,6493
谷粒,grain,gǔ lì,6494
挂不住,I can&apos;t hang up,guà bu zhù,6495
官腔,Officialdom,guān qiāng,6496
寒冬腊月,severe winter,hán dōng là yuè,6497
撼人心魄,Heart shaking,hàn rén xīn pò,6498
河坝,River Dam,hé bà,6499
河曲,Meander,hé qū,6500
核资,Capital verification,hé zī,6501
后金,Houjin,hòu jīn,6502
后来人,Later generations,hòu lái rén,6503
化痰,reduce phlegm,huà tán,6504
欢蹦乱跳,dancing and skipping with joy,huān bèng luàn tiào,6505
幻境,Mirage,huàn jìng,6506
黄花闺女,Yellow flower girl,huáng huā guī nv,6507
火枪,Muskets,huǒ qiāng,6508
记事本,Notepad,jì shì běn,6509
夹克衫,Jacket,jiā kè shān,6510
简章,General rules,jiǎn zhāng,6511
剑术,Swordsmanship,jiàn shù,6512
践诺,fulfill a pledge,jiàn nuò,6513
鉴证,Attestation,jiàn zhèng,6514
交好,Make friends,jiāo hǎo,6515
角楼,watchtower,jiǎo lóu,6516
教练机,trainer,jiào liàn jī,6517
京胡,Jinghu,jīng hú,6518
就位,In position,jiù wèi,6519
角力,Wrestling,jué lì,6520
绝世,Peerless,jué shì,6521
开腔,Open up,kāi qiāng,6522
拦蓄,Hold back,lán xù,6523
羸弱,Frail,léi ruò,6524
黧黑,dark,lí hēi,6525
礼俗,Etiquette and custom,lǐ sú,6526
俚语,slang,lǐ yǔ,6527
劣等,Inferior,liè děng,6528
另当别论,should be regarded as a different matter,lìng dāng bié lùn,6529
鲈鱼,Perch,lú yú,6530
论道,On Tao,lùn dào,6531
螺栓,Bolt,luó shuān,6532
蜜饯,Candied fruit,mì jiàn,6533
名落孙山,fail in official nowhere,míng luò sūn shān,6534
墨笔,Writing brush,mò bǐ,6535
耐劳,Hard working,nài láo,6536
