phrase,en,pronunciation,id
省力,Labor saving,shěng lì,5301
十年动乱,Ten years of turmoil,shí nián dòng luàn,5302
私企,private enterprise,sī qǐ,5303
送还,return,sòng hái,5304
所部,Department,suǒ bù,5305
梯级,step,tī jí,5306
天日,light,tiān rì,5307
天知道,God knows,tiān zhī dào,5308
投机取巧,be opportunistic,tóu jī qǔ qiǎo,5309
推托,Shirk,tuī tuō,5310
亡命,Desperation,wáng mìng,5311
香皂,Soap,xiāng zào,5312
详见,See,xiáng jiàn,5313
刑期,Term of imprisonment,xíng qī,5314
虚张声势,bravado,xū zhāng shēng shì,5315
续建,continued construction of,xù jiàn,5316
沿革,evolution,yán gé,5317
义愤填膺,be filled with righteous indignation,yì fèn tián yīng,5318
异己,Dissident,yì jǐ,5319
阴沉沉,heavily cloudy,yīn chén chén,5320
音乐界,music circles,yīn yuè jiè,5321
隐忍,Forbearance,yǐn rěn,5322
御驾,Imperial driving,yù jià,5323
杂货店,grocery store,zá huò diàn,5324
杂记,Miscellaneous notes,zá jì,5325
砸烂,Smash,zá làn,5326
正史,Official history,zhèng shǐ,5327
至尊,Supreme,zhì zūn,5328
中雪,moderate snow,zhōng xuě,5329
紫砂,Purple sand,zǐ shā,5330
走马灯,Walking lantern,zǒu mǎ dēng,5331
索,Cable,suǒ,5332
褒扬,praise,bāo yáng,5333
变戏法,Juggling,biàn xì fǎ,5334
标杆,Benchmarking,biāo gān,5335
兵员,Soldiers,bīng yuán,5336
病员,patient,bìng yuán,5337
超音速,Supersonic speed,chāo yīn sù,5338
巢穴,nest,cháo xué,5339
从命,Obey orders,cóng mìng,5340
大做文章,make a fuss,dà zuò wén zhāng,5341
倒立,handstand,dào lì,5342
癫痫,epilepsy,diān xián,5343
动迁,"Relocation ",dòng qiān,5344
豆制品,Bean Products,dòu zhì pǐn,5345
法警,bailiff,fǎ jǐng,5346
仿照,Copy,fǎng zhào,5347
分内,Within one&apos;s duty,fèn nèi,5348
高洁,Gao Jie,gāo jié,5349
各家各户,Every family,gè jiā gè hù,5350
狗熊,black bear,gǒu xióng,5351
故国,Homeland,gù guó,5352
国君,monarch,guó jūn,5353
喊口号,shout slogans,hǎn kǒu hào,5354
合用,share,hé yòng,5355
何去何从,decide on what path to follow,hé qù hé cóng,5356
花会,flower fair,huā huì,5357
货场,Freight yard,huò chǎng,5358
击伤,Injuries,jī shāng,5359
技术密集型,technology-intensive,jì shù mì jí xíng,5360
假意,Pretense,jiǎ yì,5361
经书,Scriptures,jīng shū,5362
精疲力尽,spend oneself,jīng pí lì jìn,5363
救生,lifesaving,jiù shēng,5364
救世主,The Savior,jiù shì zhǔ,5365
就范,Submission,jiù fàn,5366
舅爷,mother&apos;s brother,jiù yé,5367
看点,What to watch,kàn diǎn,5368
空降,airborne,kōng jiàng,5369
烂漫,brilliant,làn màn,5370
凉鞋,Sandals,liáng xié,5371
留影,Take a picture,liú yǐng,5372
落得,Success,luò de,5373
懵懂,ignorant,měng dǒng,5374
牌号,Brand,pái hào,5375
齐集,Qiji,qí jí,5376
气粗,boorish,qì cū,5377
铅球,Shot-put,qiān qiú,5378
前茅,In the forefront,qián máo,5379
请战,Please fight,qǐng zhàn,5380
少时,Young time,shǎo shí,5381
畲族,the She ethnic group,shē zú,5382
生姜,ginger,shēng jiāng,5383
十年浩劫,the Ten Year Calamity,shí nián hào jié,5384
双杠,parallel bars,shuāng gàng,5385
水星,Mercury,shuǐ xīng,5386
吮吸,suck,shǔn xī,5387
说穿,To put it bluntly,shuō chuān,5388
吞咽,swallow,tūn yàn,5389
挖空心思,rack one&apos;s brains,wā kōng xīn si,5390
万顷,ten thousand qing of land,wàn qǐng,5391
无人问津,no one shows any interest in,wú rén wèn jīn,5392
无懈可击,with no chink in one&apos;s armour,wú xiè kě jī,5393
险境,danger,xiǎn jìng,5394
校服,school uniform,xiào fú,5395
蝎子,scorpion,xiē zǐ,5396
选配,Optional,xuǎn pèi,5397
雪糕,Ice cream,xuě gāo,5398
亚健康,sub-health,yà jiàn kāng,5399
有鉴于此,In view of this,yǒu jiàn yú cǐ,5400
诱骗,Decoy,yòu piàn,5401
诱使,Seduce,yòu shǐ,5402
约法三章,draw up three chapters of law,yuē fǎ sān zhāng,5403
砸碎,Smash,zá suì,5404
在握,In hand,zài wò,5405
折算,Conversion,zhé suàn,5406
真才实学,true skill and genuine knowledge,zhēn cái shí xué,5407
中篇,novelette,zhōng piān,5408
忠孝,loyal and filial,zhōng xiào,5409
蛛丝马迹,traces,zhū sī mǎ jì,5410
住手,Stop it,zhù shǒu,5411
白金,platinum,bái jīn,5412
半途而废,give up halfway,bàn tú ér fèi,5413
边境线,Border line,biān jìng xiàn,5414
布匹,Cloth,bù pǐ,5415
布阵,Array,bù zhèn,5416
呈报,Report,chéng bào,5417
愁容,A sad face,chóu róng,5418
吹奏,Playing,chuī zòu,5419
道学,Daoism,dào xué,5420
地洞,burrow,dì dòng,5421
踱步,Pacing,duó bù,5422
焚香,burn incense,fén xiāng,5423
风口,tuyere,fēng kǒu,5424
赶车,Drive,gǎn chē,5425
公检法,Public Security Law,gōng jiǎn fǎ,5426
公允,fair,gōng yǔn,5427
盒饭,box lunch,hé fàn,5428
红心,Red heart,hóng xīn,5429
击打,Strike,jī dǎ,5430
荚,Pod,jiá,5431
匠人,Craftsman,jiàng rén,5432
叫苦不迭,Complain incessantly,jiào kǔ bù dié,5433
借阅,Borrowing,jiè yuè,5434
精液,semen,jīng yè,5435
就事论事,take the matter on its merits,jiù shì lùn shì,5436
聚宝盆,Cornucopia,jù bǎo pén,5437
口齿,Mouthing,kǒu chǐ,5438
篮板,backboard,lán bǎn,5439
两面,two sides,liǎng miàn,5440
领主,feudal lord,lǐng zhǔ,5441
绿林,Greenwood,lù lín,5442
屡遭,Many times,lv3 zāo,5443
落款,Sign,luò kuǎn,5444
吗啡,morphine,mǎ fēi,5445
闹市区,downtown area,nào shì qū,5446
旁观,Look on,páng guān,5447
磅礴,Majestic,páng bó,5448
喷气,Jet,pēn qì,5449
凭据,credential,píng jù,5450
气短,Shortness of breath,qì duǎn,5451
迁延,delay,qiān yán,5452
勤勉,diligent,qín miǎn,5453
轻敌,Belittle the enemy,qīng dí,5454
求之不得,exceedingly welcome,qiú zhī bù dé,5455
人伦,Human relations,rén lún,5456
人种,race,rén zhǒng,5457
术士,Warlock,shù shì,5458
水浇地,Watering the land,shuǐ jiāo dì,5459
死心塌地,hell-bent,sǐ xīn tā dì,5460
停建,stop construction,tíng jiàn,5461
同乐,Tongle,tóng lè,5462
偷摸,Steal,tōu mō,5463
透射,transmission,tòu shè,5464
土石方,Earthwork,tǔ shí fāng,5465
吐血,Hematemesis,tù xiě,5466
玩味,Savor,wán wèi,5467
舞狮,Lion Dance,wǔ shī,5468
鲜肉,Fresh meat,xiān ròu,5469
相映,Match each other,xiāng yìng,5470
小女,my daughter,xiǎo nv3,5471
性生活,sex life,xìng shēng huó,5472
血路,Blood Route,xuè lù,5473
姨母,Aunt,yí mǔ,5474
隐身,invisible,yǐn shēn,5475
迎头,Head on,yíng tóu,5476
营垒,Barracks,yíng lěi,5477
痈,Carbuncle,yōng,5478
语词,Words,yǔ cí,5479
痣,nevus,zhì,5480
咒语,a spell,zhòu yǔ,5481
做贼,Be a thief,zuò zéi,5482
安闲,At ease,ān xián,5483
保荐,Sponsor,bǎo jiàn,5484
别离,Parting,bié lí,5485
不周,Not good,bù zhōu,5486
猜忌,Suspicion,cāi jì,5487
尘封,Dust laden,chén fēng,5488
叱咤风云,all-powerful,chì zhà fēng yún,5489
出水,effluent,chū shuǐ,5490
垂柳,Weeping willow,chuí liǔ,5491
当机立断,make a prompt decision,dāng jī lì duàn,5492
肚子,belly,dǔ zi,5493
赌钱,Gambling money,dǔ qián,5494
翻飞,Flying,fān fēi,5495
复返,return,fù fǎn,5496
哈萨克族,Kazak nationality,hā sà kè zú,5497
号子,Bugle,hào zi,5498
混同,confuse,hùn tóng,5499
火塘,Huotang,huǒ táng,5500
几多,How many,jǐ duō,5501
夹袄,lined jacket,jiá ǎo,5502
节油,Fuel saving,jié yóu,5503
靠岸,Pull in,kào àn,5504
苦处,Suffering,kǔ chu,5505
络腮胡子,Whiskers,luò sāi hú zi,5506
马群,Horses,mǎ qún,5507
莽原,Mangyuan,mǎng yuán,5508
民主人士,Democrats,mín zhǔ rén shì,5509
平衡木,balance beam,píng héng mù,5510
蒲公英,Dandelion,pú gōng yīng,5511
沏茶,make tea,qī chá,5512
巧立名目,rack one&apos;s brains for ingenious devices,qiǎo lì míng mù,5513
穷尽,Exhausted,qióng jìn,5514
屈膝,Bend your knees,qū xī,5515
热望,Eagerness,rè wàng,5516
捎,Take a message,shào,5517
审阅,Review,shěn yuè,5518
生身,biological,shēng shēn,5519
省心,save worry,shěng xīn,5520
时不我待,time will not wait for me,shí bù wǒ dài,5521
使假,Make false,shǐ jiǎ,5522
书评,Book review,shū píng,5523
檀香,sandalwood,tán xiāng,5524
烫伤,Scald,tàng shāng,5525
梯形,trapezoid,tī xíng,5526
跳远,long jump,tiào yuǎn,5527
筒子,Bobbin,tǒng zǐ,5528
投篮,shoot,tóu lán,5529
土木,Civil Engineering,tǔ mù,5530
推说,Inference,tuī shuō,5531
万状,Wanzhuang,wàn zhuàng,5532
亡羊补牢,mend the fold after the sheep have been stolen,wáng yáng bǔ láo,5533
网罗,Snare,wǎng luó,5534
为人师表,be a model for others,wéi rén shī biǎo,5535
卫生纸,toilet paper,wèi shēng zhǐ,5536
温文尔雅,refined and cultured,wēn wén ěr yǎ,5537
硒,selenium,xī,5538
习习,breezy,xí xí,5539
下腰,Lower back,xià yāo,5540
挟持,Hijacking,xié chí,5541
押运,Escort,yā yùn,5542
一鸣惊人,set the Thames a great coup,yī míng jīng rén,5543
因材施教,teach students in accordance with their aptitude,yīn cái shī jiào,5544
吟诵,Recite,yín sòng,5545
营养素,nutrient,yíng yǎng sù,5546
战鼓,war drum,zhàn gǔ,5547
整人,Whole person,zhěng rén,5548
正负,Positive and negative,zhèng fù,5549
撰著,Writing,zhuàn zhù,5550
自修,Self study,zì xiū,5551
自缢,Hang oneself,zì yì,5552
左右为难,in a dilemma,zuǒ yòu wéi nán,5553
作势,Pose,zuò shì,5554
卿,Qing,qīng,5555
暗里,secretly,àn lǐ,5556
巴望,Long for,bā wàng,5557
拔河,tug-of-war,bá hé,5558
薄雾,mist,bó wù,5559
布尔什维克,bolshevik,bù ěr shí wéi kè,5560
裁剪,Tailoring,cái jiǎn,5561
丑角,clown,chǒu jué,5562
出警,Call the police,chū jǐng,5563
触觉,tactile sensation,chù jué,5564
代行,Acting,dài xíng,5565
单亲,single parent,dān qīn,5566
当口儿,In a hurry,dāng kou er,5567
刀片,blade,dāo piàn,5568
捣鬼,Troublemakers,dǎo guǐ,5569
低微,Humble,dī wēi,5570
顶头,Head,dǐng tóu,5571
独断专行,be a law onto oneself,dú duàn zhuān xíng,5572
顿然,Suddenly,dùn rán,5573
发丧,Mourning,fā sāng,5574
放哨,stand sentry,fàng shào,5575
粉色,Pink,fěn sè,5576
粉身碎骨,be smashed to pieces,fěn shēn suì gǔ,5577
附庸,Vassal,fù yōng,5578
泔水,Swill,gān shuǐ,5579
跟班,Valet,gēn bān,5580
骨灰盒,The cinerary casket,gǔ huī hé,5581
花期,florescence,huā qī,5582
环线,Loop Line,huán xiàn,5583
回心,come around,huí xīn,5584
活化,activation,huó huà,5585
尖顶,Spire,jiān dǐng,5586
教学,teaching,jiāo xué,5587
教务,educational administration,jiào wù,5588
节气,Solar term,jié qi,5589
劫掠,Plunder,jié lvè,5590
军乐队,military band,jūn yuè duì,5591
开裂,crack,kāi liè,5592
快餐店,Fast food restaurant,kuài cān diàn,5593
烂泥,Mud,làn ní,5594
明净,clear and bright,míng jìng,5595
膀胱,bladder,páng guāng,5596
抛售,Sell off,pāo shòu,5597
跑车,Sports car,pǎo chē,5598
皮衣,leather clothing,pí yī,5599
七手八脚,all flurry and confusion,qī shǒu bā jiǎo,5600
千丝万缕,have all kinds of connections with,qiān sī wàn lv3,5601
前脚,Forefoot,qián jiǎo,5602
巧遇,By chance,qiǎo yù,5603
禽蛋,Eggs,qín dàn,5604
青松,pine,qīng sōng,5605
倾城,The city,qīng chéng,5606
入团,join the Chinese Communist Youth League,rù tuán,5607
失神,Absence of mind,shī shén,5608
贪欲,Greed,tān yù,5609
五脏,Five zang organs,wǔ zàng,5610
下唇,Lower lip,xià chún,5611
写稿,Writing,xiě gǎo,5612
烟筒,Chimney,yān tong,5613
验放,allow goods to pass after checking the contents,yàn fàng,5614
揶揄,Teasing,yé yú,5615
一哄而起,rush headlong into mass action,yī hòng ér qǐ,5616
原物,Original,yuán wù,5617
杂院儿,Courtyard children,zá yuàn er,5618
植物油,vegetable oil,zhí wù yóu,5619
转口,transit,zhuǎn kǒu,5620
壮汉,Strong man,zhuàng hàn,5621
走马观花,to glance over things hurriedly,zǒu mǎ guān huā,5622
白天鹅,White Swan,bái tiān é,5623
薄板,sheet,bó bǎn,5624
保守派,conservative,bǎo shǒu pài,5625
不赖,Not bad,bù lài,5626
菜馆,Restaurant,cài guǎn,5627
参考书,Reference books,cān kǎo shū,5628
刺,thorn,cī,5629
大力士,Hercules,dà lì shì,5630
地堡,bunker,dì bǎo,5631
吊车,crane,diào chē,5632
东倒西歪,reel right and left,dōng dǎo xī wāi,5633
俄而,Russia,é ér,5634
砝码,Weights,fǎ mǎ,5635
放任自流,follow one &apos;s own inclination,fàng rèn zì liú,5636
蜂拥而至,come in great numbers,fēng yōng ér zhì,5637
改头换面,make only superficial changes,gǎi tóu huàn miàn,5638
公分,a centimeter,gōng fēn,5639
孤城,Lonely city,gū chéng,5640
官爵,Official rank,guān jué,5641
过细,meticulous,guò xì,5642
悍然,flagrantly,hàn rán,5643
合奏,instrumental ensemble,hé zòu,5644
黑乎乎,black,hēi hū hū,5645
狠毒,Vicious,hěn dú,5646
环环相扣,It&apos;s all connected,huán huán xiāng kòu,5647
灰土,Lime soil,huī tǔ,5648
击溃,Rout,jī kuì,5649
建都,Capital construction,jiàn dū,5650
娇气,Delicate,jiāo qì,5651
教法,Teaching method,jiāo fǎ,5652
井井有条,be arranged in good order,jǐng jǐng yǒu tiáo,5653
景况,Situation,jǐng kuàng,5654
酒意,Drinking,jiǔ yì,5655
君王,king,jūn wáng,5656
开拍,start shooting,kāi pāi,5657
靠背,backrest,kào bèi,5658
牢靠,Secure,láo kào,5659
老父,old father,lǎo fù,5660
裂纹,crackle,liè wén,5661
瞒骗,To deceive,mán piàn,5662
明胶,gelatin,míng jiāo,5663
明渠,open channel,míng qú,5664
内城,inner city,nèi chéng,5665
排涝,Drainage,pái lào,5666
漂移,drift,piāo yí,5667
权时,Right time,quán shí,5668
忍气吞声,swallow insult and humiliation silently,rěn qì tūn shēng,5669
设点,set sth. up,shè diǎn,5670
生擒,Captured alive,shēng qín,5671
失态,Gaffe,shī tài,5672
时差,time difference,shí chā,5673
时隐时现,Now and then,shí yǐn shí xiàn,5674
始料不及,unexpected,shǐ liào bù jí,5675
世故,Sophistication,shì gù,5676
势利,Snobbery,shì lì,5677
睡眼,sleepy eyes,shuì yǎn,5678
损人,Harm others,sǔn rén,5679
胎盘,placenta,tāi pán,5680
探询,Inquiry,tàn xún,5681
体恤,Compassionate,tǐ xù,5682
危言耸听,an alarmist talk,wēi yán sǒng tīng,5683
舞步,a dance step,wǔ bù,5684
下端,lower end,xià duān,5685
香油,Sesame oil,xiāng yóu,5686
心迹,Heart trace,xīn jì,5687
烟锅,Tobacco pot,yān guō,5688
筵席,feast,yán xí,5689
阳历,Solar calendar,yáng lì,5690
养母,foster mother,yǎng mǔ,5691
音韵,Phonology,yīn yùn,5692
氤氲,Dense,yīn yūn,5693
鱼雷,torpedo,yú léi,5694
运筹帷幄,map out a strategy,yùn chóu wéi wò,5695
治病救人,mend his ways to save him,zhì bìng jiù rén,5696
中校,Lieutenant Commander,zhōng xiào,5697
主战,advocate war,zhǔ zhàn,5698
专一,Single mindedness,zhuān yī,5699
撞见,Run into,zhuàng jiàn,5700
哀愁,Sorrow,āi chóu,5701
帮凶,Accomplice,bāng xiōng,5702
毕恭毕敬,reverent and respectful,bì gōng bì jìng,5703
不谋而合,agree without prior without previous consultation,bù móu ér hé,5704
撤除,Remove,chè chú,5705
从速,As soon as possible,cóng sù,5706
粗心,careless,cū xīn,5707
催人泪下,copy from rolia,cuī rén lèi xià,5708
倒影,inverted reflection in water,dào yǐng,5709
调用,call,diào yòng,5710
斗牛,bullfight,dòu niú,5711
发青,Cyanosis,fā qīng,5712
番薯,Sweet potato,fān shǔ,5713
风景画,Landscape painting,fēng jǐng huà,5714
复制品,Replica,fù zhì pǐn,5715
工整,Neat,gōng zhěng,5716
共同语,common language,gòng tóng yǔ,5717
拐子,Crutch,guǎi zǐ,5718
广播站,broadcasting station,guǎng bō zhàn,5719
花厅,Flower Hall,huā tīng,5720
饥寒,Hunger and cold,jī hán,5721
金币,Gold coin,jīn bì,5722
旧情,Old love,jiù qíng,5723
康健,Health,kāng jiàn,5724
客运量,Passenger volume,kè yùn liàng,5725
烙饼,Flapjack,lào bǐng,5726
卖国贼,traitor,mài guó zéi,5727
门球,Gateball,mén qiú,5728
面皮,Dough,miàn pí,5729
泼墨,Splash ink,pō mò,5730
漆器,Lacquer ware,qī qì,5731
抢手,Hot,qiǎng shǒu,5732
亲切感,Intimacy,qīn qiè gǎn,5733
屈居,Condescend,qū jū,5734
权当,Quan Dang,quán dāng,5735
三民主义,Three principles of the people,sān mín zhǔ yì,5736
珊瑚礁,Coral reef,shān hú jiāo,5737
深色,Dark color,shēn sè,5738
深信不疑,believe firmly,shēn xìn bù yí,5739
饰物,Ornaments,shì wù,5740
首座,First seat,shǒu zuò,5741
受旱,Suffering from drought,shòu hàn,5742
顺路,By the way,shùn lù,5743
天灾人祸,natural calamities and man-made misfortunes,tiān zāi rén huò,5744
添彩,bring honour to,tiān cǎi,5745
调教,Training,tiáo jiào,5746
跳马,vaulting horse,tiào mǎ,5747
下限,lower limit,xià xiàn,5748
闲适,Leisure,xián shì,5749
小肠,small intestine,xiǎo cháng,5750
心有余悸,have a lingering fear,xīn yǒu yú jì,5751
汹涌澎湃,surging,xiōng yǒng péng pài,5752
虚掩,Cover up,xū yǎn,5753
依仗,Rely on,yī zhàng,5754
银白,silvery white,yín bái,5755
影剧院,Movie theater,yǐng jù yuàn,5756
游移,Wandering,yóu yí,5757
原址,Original site,yuán zhǐ,5758
阅览,Reading,yuè lǎn,5759
云朵,cloud,yún duǒ,5760
蜇,Stung,zhé,5761
征婚,marriage seeking,zhēng hūn,5762
周游,travel,zhōu yóu,5763
不羁,Unruly,bù jī,5764
床头柜,bedside cupboard,chuáng tóu guì,5765
得势,Gain power,dé shì,5766
豆花儿,bean jelly,dòu huā er,5767
耳根,ear,ěr gēn,5768
发明家,inventor,fā míng jiā,5769
翻转,Flip,fān zhuǎn,5770
分心,distraction,fēn xīn,5771
复婚,remarry,fù hūn,5772
赶场,Go to the market,gǎn cháng,5773
更衣,Changing clothes,gēng yī,5774
孤老,Lonely old man,gū lǎo,5775
会务,Conference affairs,huì wù,5776
火炕,Hot Kang,huǒ kàng,5777
家庭妇女,housewife,jiā tíng fù nv3,5778
甲壳,Carapace,jiǎ qiào,5779
解嘲,Derision,jiě cháo,5780
戒心,Be wary of,jiè xīn,5781
紧俏,In short supply,jǐn qiào,5782
精粹,Essence,jīng cuì,5783
聚合物,polymer,jù hé wù,5784
历法,calendar,lì fǎ,5785
流离失所,become destitute and homeless,liú lí shī suǒ,5786
论争,debate,lùn zhēng,5787
面熟,look familiar,miàn shú,5788
楠木,nanmu,nán mù,5789
牛角,ox horn,niú jiǎo,5790
皮子,Leather,pí zǐ,5791
瓶装,bottled,píng zhuāng,5792
破费,Spend money,pò fèi,5793
强占,Forcible occupation,qiáng zhàn,5794
切中,To the point,qiè zhòng,5795
秋色,autumn scenery,qiū sè,5796
仁爱,charity,rén ài,5797
任由,Let it be,rèn yóu,5798
儒教,Confucianism,rú jiào,5799
熟视无睹,look at for a long time but not to see anything,shú shì wú dǔ,5800
特警,SWAT,tè jǐng,5801
提携,Support,tí xié,5802
天蓝,Sky blue,tiān lán,5803
土法,indigenous method,tǔ fǎ,5804
忘恩负义,devoid of gratitude,wàng ēn fù yì,5805
谓语,predicate,wèi yǔ,5806
新生力量,Forces Nouvelles,xīn shēng lì liang,5807
燕麦,oats,yàn mài,5808
妖怪,Monsters,yāo guài,5809
腰板儿,Waist board,yāo bǎn er,5810
一见钟情,fall in love at first sight,yī jiàn zhōng qíng,5811
异想天开,indulge in the wildest fantasy,yì xiǎng tiān kāi,5812
鱼鳞,scale,yú lín,5813
怨天尤人,blame everyone and everything but not oneself,yuàn tiān yóu rén,5814
运动鞋,sneakers,yùn dòng xié,5815
再教育,Re education,zài jiào yù,5816
正房,Main room,zhèng fáng,5817
支委,Branch Committee,zhī wěi,5818
自纠,Self correction,zì jiū,5819
总动员,General mobilization,zǒng dòng yuán,5820
唱主角,have a leading role in a play,chàng zhǔ jué,5821
超重,overweight,chāo zhòng,5822
沉陷,settlement,chén xiàn,5823
纯情,Pure love,chún qíng,5824
从宽,Leniency,cóng kuān,5825
打天下,The world,dǎ tiān xià,5826
大肠,large intestine,dà cháng,5827
大麻,hemp,dà má,5828
大失所望,greatly disappointed,dà shī suǒ wàng,5829
登基,Ascend the throne,dēng jī,5830
低速,low speed,dī sù,5831
多发性,Multiple,duō fā xìng,5832
踱来踱去,Pacing up and down,duó lái duó qù,5833
反悔,Repentance,fǎn huǐ,5834
房管,housing management,fáng guǎn,5835
辅导班,Tutorial class,fǔ dǎo bān,5836
改道,diversion,gǎi dào,5837
归路,The way back,guī lù,5838
过户,transfer,guò hù,5839
几许,How many,jǐ xǔ,5840
际遇,Fortune,jì yù,5841
寂寥,Lonely,jì liáo,5842
家谱,Genealogy,jiā pǔ,5843
袈裟,Cassock,jiā shā,5844
进修班,Refresher class,jìn xiū bān,5845
矩形,rectangle,jǔ xíng,5846
绝对化,Absolutization,jué duì huà,5847
老朽,Old and decadent,lǎo xiǔ,5848
黎族,Li Nationality,lí zú,5849
凌云,Ling Yun,líng yún,5850
谋害,Murder,móu hài,5851
牧人,shepherd,mù rén,5852
纳凉,Cool off,nà liáng,5853
奇想,Whimsy,qí xiǎng,5854
棋局,Chess game,qí jú,5855
勤工助学,Work study program,qín gōng zhù xué,5856
全歼,annihilation,quán jiān,5857
热乎,warm,rè hū,5858
沙俄,Tsarist Russia,shā é,5859
上下级,Superior and subordinate,shàng xià jí,5860
深谙,Deep understanding,shēn ān,5861
饰品,ornaments,shì pǐn,5862
水彩画,painting in water colours,shuǐ cǎi huà,5863
税利,Tax and profit,shuì lì,5864
撕毁,Tear up,sī huǐ,5865
套餐,Set meal,tào cān,5866
套装,suit,tào zhuāng,5867
甜菜,beet,tián cài,5868
退票,to refund a ticket,tuì piào,5869
心静,calm,xīn jìng,5870
新锐,Cutting edge,xīn ruì,5871
性行为,a sexual behavior,xìng xíng wéi,5872
许愿,Make a wish,xǔ yuàn,5873
一哄而上,jump on the bandwagon,yī hōng ér shàng,5874
阴凉,shade,yīn liáng,5875
邮递员,postman,yóu dì yuán,5876
玉帛,Jade and silk,yù bó,5877
杂居,Live together,zá jū,5878
杂事,Chores,zá shì,5879
粘贴,paste,zhān tiē,5880
章鱼,octopus,zhāng yú,5881
趾高气扬,hold about and give oneself airs,zhǐ gāo qì yáng,5882
挚友,bosom friend,zhì yǒu,5883
主打,main,zhǔ dǎ,5884
自持,Self support,zì chí,5885
自然美,natural beauty,zì rán měi,5886
走着瞧,wait and see,zǒu zhe qiáo,5887
祖孙,Grandparents and grandchildren,zǔ sūn,5888
唉呀,Oh,āi yā,5889
绊脚石,stumbling block,bàn jiǎo shí,5890
蚌,Mussel,bàng,5891
报忧,Report one&apos;s worries,bào yōu,5892
车工,Turner,chē gōng,5893
撮合,Match up,cuō he,5894
打主意,Make up your mind,dǎ zhǔ yi,5895
大腕,Big shot,dà wàn,5896
导火索,blasting fuse,dǎo huǒ suǒ,5897
道场,Daochang,dào chǎng,5898
电镀,electroplate,diàn dù,5899
东方人,Oriental,dōng fāng rén,5900
肥水,Fertilizer and water,féi shuǐ,5901
愤激,roused,fèn jī,5902
复电,Reply,fù diàn,5903
稿酬,Remuneration,gǎo chóu,5904
公信力,credibility,gōng xìn lì,5905
共荣,"Kyoei ",gòng róng,5906
合意,Agreeable,hé yì,5907
和缓,Gentle,hé huǎn,5908
和煦,genial,hé xù,5909
互派,send in exchange,hù pài,5910
幻化,Hallucination,huàn huà,5911
婚丧,marriage and funeral,hūn sāng,5912
和面,He Mian,huó miàn,5913
济济,Jiji,jǐ jǐ,5914
见多识广,have great experience,jiàn duō shí guǎng,5915
浇地,Watering,jiāo dì,5916
节育,birth control,jié yù,5917
警惕性,Vigilance,jǐng tì xìng,5918
开化,Civilized,kāi huà,5919
开怀,Happy,kāi huái,5920
乐观主义,optimism,lè guān zhǔ yì,5921
理想化,Idealization,lǐ xiǎng huà,5922
略为,Slightly,luè wéi,5923
锣鼓喧天,the beating of gongs and drums resounded to the skies,luó gǔ xuān tiān,5924
落笔,Write down,luò bǐ,5925
毛利,Gross profit,máo lì,5926
浓眉,Thick eyebrows,nóng méi,5927
破鞋,Broken shoes,pò xié,5928
前赴后继,advance wave upon wave,qián fù hòu jì,5929
窃贼,thief,qiè zéi,5930
情缘,Love,qíng yuán,5931
晴雨表,barometer,qíng yǔ biǎo,5932
娶亲,Get married,qǔ qīn,5933
三线,Third line,sān xiàn,5934
商机,business opportunity,shāng jī,5935
失却,lose,shī què,5936
失散,Lost,shī sàn,5937
湿热,Damp heat,shī rè,5938
闩,Bolt,shuān,5939
天麻,Gastrodia elata Blume,tiān má,5940
小龙,Bruce Lee,xiǎo lóng,5941
校训,School motto,xiào xùn,5942
笑骂,Laugh and scold,xiào mà,5943
信义,faith,xìn yì,5944
仰卧,lie supine,yǎng wò,5945
遥遥领先,be way ahead,yáo yáo lǐng xiān,5946
要义,Essentials,yào yì,5947
耀斑,solar flare,yào bān,5948
异味,Peculiar smell,yì wèi,5949
印花税,stamp duty,yìn huā shuì,5950
邮品,Stamp products,yóu pǐn,5951
源源,Source,yuán yuán,5952
真格的,It&apos;s real,zhēn gé de,5953
正题,Main topic,zhèng tí,5954
直系,Lineal,zhí xì,5955
掷地有声,extremely elegant and valuable,zhì dì yǒu shēng,5956
轴线,axis,zhóu xiàn,5957
自保,Self insurance,zì bǎo,5958
妾,Concubine,qiè,5959
按捺,Restrain,àn nà,5960
八股,"eight-part essay ( a literary composition prescribed for the imperial civil service examinations, knows for it rigidity of form and poverty of ideas )",bā gǔ,5961
包销,Underwriting,bāo xiāo,5962
泵站,pumping station,bèng zhàn,5963
播种,sow,bō zhòng,5964
蚕桑,Sericulture,cán sāng,5965
茶点,refreshments,chá diǎn,5966
唱段,Aria,chàng duàn,5967
成衣,Ready to wear,chéng yī,5968
传话,Message,chuán huà,5969
粗布,Coarse cloth,cū bù,5970
大手大脚,wasteful,dà shǒu dà jiǎo,5971
导引,Guidance,dǎo yǐn,5972
独居,to live alone,dú jū,5973
扼要,To the point,è yào,5974
发髻,bun,fà jì,5975
防微杜渐,check erroneous ideas at the outset,fáng wēi dù jiàn,5976
风雨同舟,stand together through storm and stress,fēng yǔ tóng zhōu,5977
公共厕所,comfort station,gōng gòng cè suǒ,5978
钩子,hook,gōu zǐ,5979
顾名思义,seeing the name of a thing one thinks of its function,gù míng sī yì,5980
锅台,Pot table,guō tái,5981
国际劳动节,International Labor Day,guó jì láo dòng jié,5982
国情咨文,State of the Union address,guó qíng zī wén,5983
河沟,River channel,hé gōu,5984
